Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 14;
nRepetitions = 10;
condition = tilt15;
location = v;
expDate = 2016_Apr_18_1039;
viewDistance_cm = 57;
5.0 -9.0 -1.0 0.43
20.0 6.0 1.0 0.40
30.0 -9.0 -1.0 0.42
15.0 1.0 1.0 0.47
-35.0 6.0 1.0 0.39
40.0 16.0 1.0 0.35
5.0 -14.0 -1.0 0.46
-5.0 6.0 1.0 0.34
35.0 16.0 1.0 0.33
40.0 11.0 1.0 0.37
-15.0 -4.0 -1.0 0.50
0.0 1.0 -1.0 0.47
-25.0 -4.0 -1.0 0.58
0.0 -1.0 -1.0 0.48
15.0 -1.0 -1.0 0.46
-45.0 3.0 1.0 0.44
-35.0 11.0 1.0 0.34
40.0 -9.0 -1.0 0.49
-35.0 3.0 1.0 0.44
5.0 16.0 1.0 0.37
-15.0 -4.0 -1.0 0.77
15.0 1.0 -1.0 0.55
-20.0 3.0 1.0 0.35
10.0 -9.0 -1.0 0.43
5.0 1.0 1.0 0.42
40.0 -4.0 -1.0 0.61
-20.0 -14.0 1.0 0.67
-30.0 11.0 1.0 0.40
35.0 -1.0 1.0 0.61
-35.0 6.0 1.0 0.43
-20.0 6.0 1.0 0.38
-15.0 16.0 1.0 0.30
30.0 -9.0 -1.0 0.43
10.0 6.0 1.0 0.52
-15.0 -14.0 -1.0 0.60
-35.0 11.0 1.0 0.40
-30.0 -1.0 -1.0 0.50
-45.0 -9.0 -1.0 0.44
40.0 3.0 1.0 0.47
-25.0 11.0 1.0 0.40
-15.0 6.0 1.0 0.34
20.0 -14.0 -1.0 0.42
-10.0 6.0 1.0 0.35
-25.0 6.0 1.0 0.34
25.0 -9.0 -1.0 0.35
5.0 6.0 1.0 0.33
0.0 -4.0 -1.0 0.57
20.0 -1.0 -1.0 0.51
-45.0 6.0 1.0 0.37
30.0 11.0 1.0 0.41
30.0 3.0 -1.0 0.43
35.0 -4.0 -1.0 0.40
-30.0 6.0 1.0 0.37
-40.0 -9.0 -1.0 0.35
-30.0 3.0 1.0 0.44
10.0 -4.0 -1.0 0.36
-10.0 3.0 1.0 0.33
0.0 6.0 1.0 0.40
-35.0 16.0 1.0 0.40
10.0 11.0 1.0 0.46
-5.0 6.0 1.0 0.38
-10.0 16.0 1.0 0.32
5.0 3.0 -1.0 0.44
5.0 11.0 1.0 0.35
20.0 1.0 -1.0 0.42
5.0 -9.0 -1.0 0.46
-20.0 16.0 1.0 0.37
-45.0 1.0 -1.0 0.44
-40.0 -14.0 -1.0 0.41
-35.0 -14.0 -1.0 0.45
0.0 3.0 1.0 0.38
-20.0 -4.0 -1.0 0.63
15.0 3.0 -1.0 0.46
10.0 1.0 -1.0 0.55
20.0 -4.0 -1.0 0.45
-35.0 1.0 -1.0 0.47
-5.0 1.0 1.0 0.55
-5.0 16.0 1.0 0.38
-5.0 -9.0 -1.0 0.44
20.0 3.0 -1.0 0.80
15.0 16.0 1.0 0.34
30.0 -1.0 -1.0 0.40
-20.0 1.0 1.0 0.40
-5.0 -14.0 -1.0 0.38
-10.0 1.0 1.0 0.48
-40.0 16.0 1.0 0.39
30.0 -14.0 -1.0 0.77
-5.0 -1.0 1.0 0.44
35.0 3.0 1.0 0.60
35.0 -9.0 -1.0 0.42
25.0 -1.0 1.0 0.48
-5.0 -4.0 1.0 0.61
-15.0 -9.0 1.0 0.55
-45.0 -14.0 1.0 0.46
15.0 11.0 1.0 0.43
-25.0 3.0 1.0 0.38
-15.0 11.0 1.0 0.34
-40.0 -4.0 -1.0 0.56
-30.0 16.0 1.0 0.36
0.0 -14.0 -1.0 0.41
5.0 -4.0 -1.0 0.48
40.0 -1.0 1.0 0.50
10.0 -1.0 -1.0 0.53
-40.0 -1.0 -1.0 0.74
40.0 11.0 1.0 0.37
-10.0 -14.0 -1.0 0.44
-45.0 -4.0 1.0 0.57
-25.0 -9.0 1.0 0.59
-45.0 3.0 1.0 0.43
-45.0 11.0 1.0 0.34
40.0 -14.0 -1.0 0.47
-5.0 11.0 1.0 0.37
20.0 11.0 1.0 0.38
-10.0 11.0 1.0 0.39
25.0 -14.0 -1.0 0.38
-10.0 -9.0 1.0 0.52
0.0 16.0 1.0 0.34
-25.0 -14.0 -1.0 0.53
-20.0 11.0 1.0 0.35
10.0 -14.0 -1.0 0.44
0.0 11.0 1.0 0.31
-25.0 -1.0 1.0 0.39
-40.0 11.0 1.0 0.35
-15.0 3.0 1.0 0.29
15.0 -14.0 -1.0 0.38
-25.0 1.0 1.0 0.31
20.0 16.0 1.0 0.31
-30.0 -4.0 1.0 0.36
-30.0 -9.0 -1.0 0.44
-40.0 3.0 1.0 0.29
-35.0 -9.0 1.0 0.43
35.0 -14.0 -1.0 0.46
-20.0 -9.0 1.0 0.34
30.0 16.0 1.0 0.36
-15.0 -1.0 1.0 0.34
-45.0 16.0 1.0 0.32
20.0 6.0 1.0 0.34
30.0 -4.0 1.0 0.39
25.0 -4.0 1.0 0.46
40.0 -9.0 1.0 0.47
25.0 16.0 1.0 0.39
5.0 -14.0 -1.0 0.46
40.0 1.0 1.0 0.44
0.0 1.0 1.0 0.37
25.0 11.0 1.0 0.42
-25.0 -4.0 -1.0 0.39
35.0 16.0 1.0 0.35
15.0 -4.0 -1.0 0.47
15.0 -1.0 1.0 0.33
-45.0 -1.0 1.0 0.38
5.0 -1.0 -1.0 0.51
10.0 16.0 1.0 0.36
-40.0 1.0 1.0 0.30
-20.0 -1.0 1.0 0.39
-35.0 -1.0 1.0 0.31
25.0 6.0 1.0 0.36
-15.0 1.0 1.0 0.35
-5.0 3.0 1.0 0.39
35.0 1.0 1.0 0.34
20.0 -9.0 -1.0 0.49
-30.0 -14.0 1.0 0.50
35.0 6.0 1.0 0.46
0.0 -9.0 -1.0 0.37
40.0 6.0 1.0 0.31
10.0 3.0 1.0 0.39
-10.0 -1.0 1.0 0.53
25.0 1.0 1.0 0.71
-30.0 1.0 1.0 0.38
35.0 11.0 1.0 0.41
0.0 -1.0 -1.0 0.44
15.0 -9.0 -1.0 0.48
-35.0 -4.0 1.0 0.37
-10.0 -4.0 1.0 0.44
25.0 3.0 -1.0 0.34
-25.0 16.0 1.0 0.39
30.0 1.0 -1.0 0.45
-40.0 6.0 1.0 0.33
30.0 6.0 1.0 0.34
15.0 6.0 1.0 0.40
40.0 16.0 1.0 0.66
20.0 16.0 1.0 0.35
30.0 -1.0 -1.0 0.47
0.0 11.0 1.0 0.39
0.0 -14.0 -1.0 0.38
25.0 -1.0 1.0 0.22
10.0 -14.0 -1.0 0.44
-20.0 11.0 1.0 0.40
25.0 3.0 -1.0 0.47
5.0 6.0 1.0 0.56
-40.0 16.0 1.0 0.38
-40.0 1.0 -1.0 0.38
-30.0 3.0 -1.0 0.58
-10.0 6.0 1.0 0.31
30.0 16.0 1.0 0.39
25.0 -4.0 -1.0 0.39
25.0 11.0 1.0 0.36
-25.0 11.0 1.0 0.37
-15.0 -4.0 -1.0 0.44
30.0 3.0 -1.0 0.59
-45.0 -4.0 -1.0 0.44
-25.0 6.0 1.0 0.41
-35.0 -1.0 1.0 0.39
30.0 -9.0 -1.0 0.34
-30.0 6.0 1.0 0.32
20.0 -9.0 -1.0 0.42
-30.0 -1.0 1.0 0.36
-45.0 -9.0 -1.0 0.80
-5.0 -1.0 1.0 0.42
30.0 -14.0 -1.0 0.38
-45.0 -1.0 1.0 0.32
20.0 3.0 1.0 0.36
30.0 1.0 1.0 0.32
5.0 -9.0 -1.0 0.36
30.0 6.0 1.0 0.33
-10.0 11.0 1.0 0.34
25.0 6.0 1.0 0.42
25.0 -9.0 -1.0 0.37
-35.0 1.0 1.0 0.31
-30.0 16.0 1.0 0.38
-5.0 16.0 1.0 0.44
-5.0 -14.0 -1.0 0.35
-5.0 -4.0 -1.0 0.48
0.0 1.0 -1.0 0.62
35.0 1.0 -1.0 0.58
-20.0 -4.0 1.0 0.49
15.0 6.0 1.0 0.51
-15.0 -1.0 1.0 0.52
35.0 16.0 1.0 0.47
-35.0 6.0 1.0 0.38
-25.0 16.0 1.0 0.38
-5.0 6.0 1.0 0.33
-5.0 -9.0 -1.0 0.49
25.0 1.0 1.0 0.31
-20.0 -14.0 1.0 0.53
-30.0 -4.0 1.0 0.37
5.0 -4.0 -1.0 0.47
10.0 -1.0 1.0 0.34
-30.0 -9.0 -1.0 0.44
-30.0 11.0 1.0 0.39
-10.0 -1.0 1.0 0.44
10.0 6.0 1.0 0.61
10.0 -4.0 -1.0 0.35
15.0 -4.0 -1.0 0.47
-15.0 -9.0 -1.0 0.55
5.0 1.0 -1.0 0.64
-45.0 16.0 1.0 0.40
-40.0 -1.0 -1.0 0.54
-10.0 16.0 1.0 0.32
20.0 6.0 -1.0 0.35
-30.0 -14.0 1.0 0.44
-25.0 3.0 1.0 0.48
40.0 1.0 -1.0 0.45
-25.0 -14.0 -1.0 0.52
0.0 16.0 1.0 0.38
20.0 -14.0 -1.0 0.47
20.0 -4.0 -1.0 0.50
-15.0 11.0 1.0 0.57
35.0 -14.0 -1.0 0.42
20.0 -1.0 -1.0 0.57
-30.0 1.0 1.0 0.36
-40.0 -14.0 -1.0 0.36
10.0 11.0 1.0 0.32
-40.0 -9.0 -1.0 0.38
30.0 -4.0 1.0 0.74
0.0 6.0 1.0 0.37
-25.0 -9.0 -1.0 0.44
0.0 -1.0 1.0 0.54
-45.0 6.0 1.0 0.42
-20.0 6.0 1.0 0.45
35.0 -9.0 -1.0 0.39
40.0 -9.0 -1.0 0.45
-15.0 16.0 1.0 0.36
-20.0 -9.0 -1.0 0.48
25.0 16.0 1.0 0.42
5.0 16.0 1.0 0.42
15.0 11.0 1.0 0.42
35.0 -1.0 1.0 0.38
35.0 3.0 1.0 0.42
10.0 1.0 -1.0 0.44
-45.0 -14.0 -1.0 0.49
-35.0 -9.0 -1.0 0.44
15.0 -9.0 -1.0 0.49
-15.0 3.0 1.0 0.51
15.0 1.0 -1.0 0.51
40.0 3.0 1.0 0.65
15.0 3.0 -1.0 0.48
40.0 -4.0 -1.0 0.62
-5.0 3.0 1.0 0.55
10.0 -9.0 -1.0 0.44
-35.0 3.0 1.0 0.33
-40.0 3.0 1.0 0.42
35.0 11.0 1.0 0.42
20.0 11.0 1.0 0.43
20.0 1.0 -1.0 0.59
10.0 16.0 1.0 0.42
-15.0 -14.0 -1.0 0.43
-15.0 6.0 1.0 0.37
25.0 -14.0 -1.0 0.34
-20.0 3.0 1.0 0.36
30.0 11.0 1.0 0.41
5.0 11.0 1.0 0.44
40.0 6.0 1.0 0.42
-40.0 11.0 1.0 0.41
15.0 -1.0 -1.0 0.41
35.0 -4.0 1.0 0.45
5.0 -1.0 -1.0 0.38
-40.0 6.0 1.0 0.36
40.0 -14.0 -1.0 0.33
-35.0 16.0 1.0 0.36
-10.0 -9.0 1.0 0.36
-10.0 -14.0 -1.0 0.40
-10.0 3.0 1.0 0.36
5.0 3.0 1.0 0.36
-35.0 -14.0 -1.0 0.35
-10.0 1.0 1.0 0.30
40.0 -1.0 1.0 0.31
-5.0 11.0 1.0 0.31
-35.0 11.0 1.0 0.26
5.0 -14.0 1.0 0.30
-25.0 -1.0 1.0 0.42
-45.0 11.0 1.0 0.46
10.0 3.0 -1.0 0.36
-20.0 -1.0 1.0 0.42
40.0 11.0 1.0 0.34
15.0 -14.0 -1.0 0.38
-35.0 -4.0 1.0 0.54
-25.0 -4.0 1.0 0.35
15.0 16.0 1.0 0.42
-20.0 16.0 1.0 0.46
-40.0 -4.0 -1.0 0.45
-10.0 -4.0 1.0 0.55
0.0 3.0 1.0 0.54
0.0 -9.0 -1.0 0.45
-45.0 3.0 1.0 0.41
0.0 -4.0 -1.0 0.49
-15.0 1.0 1.0 0.38
-25.0 1.0 1.0 0.55
40.0 16.0 1.0 0.46
35.0 6.0 1.0 0.45
-5.0 1.0 1.0 0.51
-20.0 1.0 1.0 0.48
-45.0 1.0 1.0 0.41
10.0 -14.0 -1.0 0.50
-40.0 -9.0 -1.0 0.47
40.0 -14.0 -1.0 0.43
-25.0 -14.0 1.0 0.52
-25.0 16.0 1.0 0.73
30.0 1.0 -1.0 0.48
0.0 1.0 1.0 0.54
-35.0 -4.0 1.0 0.53
10.0 1.0 -1.0 0.68
-45.0 1.0 1.0 0.52
-35.0 16.0 1.0 0.48
5.0 3.0 -1.0 0.56
0.0 -1.0 -1.0 0.62
-35.0 -14.0 -1.0 0.54
10.0 -1.0 -1.0 0.56
-10.0 -4.0 -1.0 0.72
-15.0 -4.0 1.0 0.42
35.0 3.0 1.0 0.45
-10.0 -1.0 1.0 0.46
40.0 -9.0 1.0 0.64
-5.0 16.0 1.0 0.58
-5.0 3.0 1.0 0.40
-5.0 -4.0 1.0 0.38
30.0 3.0 1.0 0.41
-15.0 -14.0 1.0 0.58
-25.0 6.0 1.0 0.40
-30.0 6.0 1.0 0.44
-45.0 -9.0 -1.0 0.43
25.0 -9.0 -1.0 0.54
20.0 6.0 1.0 0.38
-5.0 1.0 1.0 0.36
5.0 -9.0 -1.0 0.43
10.0 16.0 1.0 0.35
5.0 -4.0 1.0 0.77
-10.0 16.0 1.0 0.34
-30.0 3.0 1.0 0.40
30.0 6.0 1.0 0.41
-45.0 -1.0 1.0 0.43
-10.0 3.0 1.0 0.38
35.0 11.0 1.0 0.69
-30.0 16.0 1.0 0.37
20.0 -9.0 -1.0 0.54
-30.0 -14.0 1.0 0.52
-35.0 -1.0 1.0 0.54
-20.0 16.0 1.0 0.41
40.0 -1.0 1.0 0.37
-5.0 11.0 1.0 0.37
20.0 11.0 1.0 0.45
30.0 -1.0 1.0 0.44
-10.0 1.0 1.0 0.44
-10.0 -9.0 1.0 0.64
10.0 -9.0 -1.0 0.48
-40.0 3.0 1.0 0.41
-25.0 11.0 1.0 0.52
15.0 -4.0 -1.0 0.36
-25.0 -4.0 1.0 0.33
40.0 6.0 1.0 0.40
0.0 6.0 1.0 0.47
5.0 -14.0 -1.0 0.38
30.0 -14.0 -1.0 0.47
35.0 -9.0 -1.0 0.47
5.0 -1.0 -1.0 0.79
-15.0 16.0 1.0 0.43
0.0 -14.0 -1.0 0.47
-20.0 -14.0 1.0 0.56
-30.0 -9.0 1.0 0.42
-40.0 -4.0 1.0 0.52
-20.0 6.0 1.0 0.55
40.0 11.0 1.0 0.40
-15.0 1.0 1.0 0.47
-15.0 11.0 1.0 0.39
25.0 6.0 -1.0 0.78
-20.0 11.0 1.0 0.29
20.0 16.0 1.0 0.39
-10.0 6.0 1.0 0.34
15.0 6.0 1.0 0.35
0.0 16.0 1.0 0.36
15.0 -14.0 -1.0 0.50
10.0 11.0 1.0 0.45
-10.0 11.0 1.0 0.44
-20.0 -4.0 1.0 0.51
-30.0 -1.0 1.0 0.46
20.0 -4.0 -1.0 0.40
25.0 1.0 1.0 0.72
-35.0 6.0 1.0 0.39
15.0 1.0 -1.0 0.63
-45.0 -14.0 -1.0 0.46
5.0 1.0 1.0 0.46
-10.0 -14.0 1.0 0.56
-20.0 3.0 1.0 0.59
-25.0 3.0 1.0 0.43
-30.0 11.0 1.0 0.43
0.0 3.0 1.0 0.44
-5.0 6.0 1.0 0.41
-35.0 11.0 1.0 0.40
-45.0 16.0 1.0 0.42
25.0 11.0 1.0 0.43
35.0 -1.0 1.0 0.38
-40.0 1.0 1.0 0.35
40.0 -4.0 1.0 0.44
40.0 3.0 1.0 0.45
25.0 -1.0 1.0 0.41
15.0 16.0 1.0 0.67
-5.0 -9.0 -1.0 0.68
10.0 -4.0 -1.0 0.51
0.0 -4.0 1.0 0.57
-40.0 11.0 1.0 0.61
-15.0 6.0 1.0 0.40
30.0 11.0 1.0 0.36
-15.0 -1.0 1.0 0.41
-20.0 1.0 1.0 0.41
15.0 11.0 1.0 0.39
20.0 -14.0 -1.0 0.43
-35.0 -9.0 1.0 0.72
-15.0 -9.0 1.0 0.77
-40.0 -14.0 -1.0 1.28
35.0 6.0 1.0 0.43
-25.0 1.0 1.0 0.38
5.0 16.0 1.0 0.40
-45.0 11.0 1.0 0.43
-45.0 6.0 1.0 0.40
25.0 16.0 1.0 0.53
-30.0 -4.0 -1.0 0.46
30.0 -9.0 -1.0 0.55
-15.0 3.0 1.0 0.48
25.0 -14.0 -1.0 0.51
-20.0 -1.0 1.0 0.40
-40.0 6.0 1.0 0.39
15.0 3.0 -1.0 0.47
35.0 -4.0 1.0 0.33
20.0 -1.0 -1.0 0.73
-35.0 3.0 1.0 0.34
35.0 -14.0 -1.0 0.57
-30.0 1.0 1.0 0.44
5.0 6.0 1.0 0.54
40.0 1.0 -1.0 0.43
0.0 11.0 1.0 0.38
-45.0 -4.0 -1.0 0.46
15.0 -1.0 -1.0 0.52
20.0 3.0 -1.0 0.49
-25.0 -9.0 -1.0 0.61
25.0 -4.0 -1.0 0.46
-40.0 -1.0 1.0 0.63
-25.0 -1.0 1.0 0.45
15.0 -9.0 -1.0 0.58
35.0 1.0 1.0 0.40
-5.0 -14.0 -1.0 0.45
40.0 16.0 1.0 0.37
5.0 11.0 1.0 0.40
20.0 1.0 -1.0 0.43
-35.0 1.0 1.0 0.35
-45.0 3.0 1.0 0.52
10.0 6.0 1.0 0.41
30.0 -4.0 1.0 0.38
-40.0 16.0 1.0 0.35
25.0 3.0 1.0 0.47
10.0 3.0 1.0 0.52
-20.0 -9.0 1.0 0.42
-5.0 -1.0 1.0 0.52
0.0 -9.0 -1.0 0.59
30.0 16.0 1.0 0.44
35.0 16.0 1.0 0.39
-25.0 -1.0 -1.0 0.46
10.0 3.0 -1.0 0.53
-35.0 -4.0 -1.0 0.41
10.0 -14.0 -1.0 0.37
-15.0 11.0 1.0 0.43
5.0 -14.0 -1.0 0.39
-25.0 -14.0 -1.0 0.45
-10.0 -4.0 1.0 0.45
-10.0 6.0 1.0 0.44
-25.0 -4.0 -1.0 0.32
5.0 6.0 1.0 0.33
15.0 6.0 -1.0 0.42
-15.0 3.0 -1.0 0.36
10.0 -1.0 -1.0 0.42
0.0 -1.0 1.0 0.39
-30.0 6.0 1.0 0.46
-10.0 -1.0 1.0 0.39
-45.0 -4.0 -1.0 0.38
-10.0 16.0 1.0 0.36
-5.0 16.0 1.0 0.36
35.0 1.0 -1.0 0.43
40.0 -14.0 -1.0 0.41
10.0 6.0 1.0 0.46
35.0 -4.0 -1.0 0.43
-35.0 1.0 1.0 0.38
-20.0 -1.0 1.0 0.59
40.0 -4.0 -1.0 0.38
-35.0 11.0 1.0 0.40
30.0 1.0 -1.0 0.39
-30.0 -14.0 -1.0 0.52
15.0 16.0 1.0 0.38
-20.0 3.0 1.0 0.47
-15.0 16.0 1.0 0.55
-30.0 -9.0 -1.0 0.55
40.0 -1.0 1.0 0.55
-15.0 1.0 1.0 0.41
-45.0 -9.0 -1.0 0.48
35.0 6.0 1.0 0.36
25.0 3.0 1.0 0.50
40.0 1.0 1.0 0.45
-45.0 -1.0 1.0 0.40
35.0 3.0 1.0 0.50
-45.0 11.0 1.0 0.38
-35.0 -9.0 -1.0 0.48
-35.0 6.0 1.0 0.37
-30.0 3.0 1.0 0.33
15.0 -1.0 -1.0 0.59
-35.0 -14.0 -1.0 0.62
-40.0 1.0 1.0 0.59
-5.0 11.0 1.0 0.39
-5.0 -1.0 1.0 0.73
-40.0 -1.0 -1.0 0.49
30.0 11.0 1.0 0.46
15.0 1.0 -1.0 0.48
35.0 -14.0 -1.0 0.54
-40.0 -14.0 1.0 0.73
10.0 1.0 -1.0 1.05
-20.0 -9.0 1.0 0.51
35.0 16.0 1.0 0.50
0.0 6.0 1.0 0.54
20.0 1.0 -1.0 0.41
35.0 11.0 1.0 0.42
-5.0 -4.0 -1.0 0.43
-10.0 3.0 1.0 0.38
-15.0 6.0 1.0 0.39
20.0 -14.0 -1.0 0.42
15.0 -9.0 -1.0 0.45
20.0 11.0 1.0 0.43
0.0 1.0 1.0 0.54
30.0 16.0 1.0 0.43
20.0 6.0 -1.0 0.41
15.0 3.0 -1.0 0.40
-25.0 16.0 1.0 0.42
5.0 -1.0 -1.0 0.43
0.0 -9.0 -1.0 0.48
-20.0 -4.0 1.0 0.53
10.0 -4.0 -1.0 0.39
35.0 -1.0 -1.0 0.43
40.0 16.0 1.0 0.41
30.0 -4.0 -1.0 0.37
10.0 16.0 1.0 0.35
-40.0 6.0 -1.0 0.36
20.0 -9.0 -1.0 0.42
0.0 11.0 1.0 0.35
5.0 11.0 1.0 0.43
-20.0 -14.0 -1.0 0.41
30.0 -1.0 1.0 0.75
-25.0 3.0 1.0 0.41
15.0 -14.0 -1.0 0.38
-5.0 3.0 1.0 0.38
-25.0 -9.0 -1.0 0.38
-20.0 1.0 1.0 0.34
0.0 -14.0 -1.0 0.43
-30.0 -4.0 1.0 0.34
30.0 -14.0 -1.0 0.38
0.0 16.0 1.0 0.30
-35.0 3.0 -1.0 0.31
-30.0 -1.0 -1.0 0.62
-20.0 16.0 1.0 0.34
-10.0 -14.0 -1.0 0.39
-25.0 11.0 1.0 0.35
-35.0 -1.0 1.0 0.65
-25.0 6.0 1.0 0.37
-15.0 -9.0 -1.0 0.46
0.0 3.0 1.0 0.46
-45.0 3.0 1.0 0.48
-5.0 1.0 1.0 0.48
20.0 16.0 1.0 0.40
25.0 -1.0 -1.0 0.40
-15.0 -14.0 -1.0 0.49
-45.0 6.0 1.0 0.34
25.0 1.0 -1.0 0.39
40.0 3.0 1.0 0.82
30.0 6.0 1.0 0.42
15.0 11.0 1.0 0.47
-15.0 -4.0 1.0 0.46
-40.0 3.0 1.0 0.46
20.0 -1.0 -1.0 0.49
25.0 -14.0 -1.0 0.45
-5.0 6.0 1.0 0.36
-35.0 16.0 1.0 0.44
-30.0 1.0 1.0 0.55
5.0 1.0 1.0 0.65
40.0 11.0 1.0 0.82
-10.0 -9.0 -1.0 0.71
40.0 6.0 1.0 0.59
40.0 -9.0 -1.0 0.39
-40.0 11.0 1.0 0.42
25.0 -9.0 -1.0 0.36
30.0 3.0 1.0 0.36
5.0 -9.0 -1.0 0.39
