Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 8;
nRepetitions = 10;
condition = tilt15;
location = v;
expDate = 2016_Mar_24_1116;
viewDistance_cm = 57;
20.0 13.0 1.0 0.37
-10.0 5.0 1.0 0.42
40.0 3.0 1.0 0.43
-30.0 13.0 1.0 0.33
10.0 3.0 -1.0 0.50
-20.0 13.0 1.0 0.43
-20.0 -2.0 1.0 0.66
-15.0 13.0 1.0 0.42
25.0 18.0 1.0 0.34
-10.0 13.0 1.0 0.63
-15.0 18.0 1.0 0.37
-35.0 5.0 1.0 0.52
0.0 3.0 1.0 0.56
-40.0 13.0 1.0 0.42
-45.0 3.0 1.0 0.36
30.0 -7.0 -1.0 0.52
0.0 -2.0 -1.0 0.49
-30.0 -2.0 -1.0 0.49
-10.0 8.0 1.0 0.37
25.0 -7.0 -1.0 0.56
-35.0 5.0 1.0 0.37
-15.0 5.0 1.0 0.45
0.0 18.0 1.0 0.39
-25.0 -12.0 -1.0 0.49
-10.0 -7.0 -1.0 0.44
-25.0 18.0 1.0 0.53
5.0 1.0 -1.0 0.49
0.0 3.0 -1.0 0.35
20.0 8.0 -1.0 0.44
5.0 -2.0 -1.0 0.32
-40.0 5.0 -1.0 0.52
10.0 1.0 -1.0 0.41
5.0 -12.0 -1.0 0.33
10.0 13.0 1.0 0.53
-20.0 -7.0 -1.0 0.45
25.0 5.0 -1.0 0.43
-25.0 13.0 1.0 0.54
5.0 8.0 1.0 0.45
-15.0 13.0 1.0 0.43
30.0 1.0 -1.0 0.50
-40.0 18.0 1.0 0.68
40.0 -7.0 -1.0 0.36
25.0 13.0 1.0 0.70
15.0 18.0 1.0 0.46
-15.0 1.0 1.0 0.75
-45.0 13.0 1.0 0.40
-40.0 13.0 1.0 0.48
-5.0 8.0 1.0 0.47
-40.0 -12.0 -1.0 0.41
-35.0 -12.0 -1.0 0.41
-10.0 13.0 1.0 0.42
40.0 5.0 -1.0 0.92
40.0 1.0 -1.0 0.75
-10.0 5.0 1.0 0.46
25.0 -12.0 -1.0 0.54
15.0 -2.0 -1.0 0.39
0.0 -2.0 -1.0 0.74
15.0 3.0 -1.0 0.53
40.0 13.0 -1.0 1.04
-40.0 3.0 -1.0 0.56
-45.0 8.0 -1.0 0.56
10.0 -12.0 -1.0 0.43
40.0 8.0 -1.0 0.66
-35.0 -2.0 -1.0 0.48
25.0 8.0 -1.0 0.94
10.0 -2.0 -1.0 0.38
-20.0 -2.0 -1.0 0.39
15.0 8.0 -1.0 0.33
-10.0 18.0 -1.0 0.37
-5.0 13.0 1.0 0.35
-10.0 -2.0 -1.0 0.45
30.0 18.0 1.0 0.38
-10.0 1.0 1.0 0.49
-5.0 5.0 1.0 0.32
35.0 13.0 1.0 0.53
30.0 3.0 -1.0 0.69
20.0 1.0 -1.0 0.43
-20.0 18.0 1.0 0.41
-35.0 8.0 1.0 0.61
15.0 1.0 -1.0 0.47
35.0 -12.0 -1.0 0.46
20.0 18.0 1.0 0.46
30.0 13.0 1.0 0.42
-15.0 8.0 1.0 0.41
-20.0 8.0 1.0 0.34
-45.0 -7.0 -1.0 0.54
-20.0 -12.0 -1.0 0.52
35.0 3.0 -1.0 0.52
-30.0 5.0 -1.0 1.07
-25.0 5.0 1.0 1.83
25.0 1.0 -1.0 0.63
-45.0 -2.0 -1.0 0.50
35.0 -2.0 -1.0 0.59
-25.0 -2.0 -1.0 0.43
-15.0 3.0 -1.0 1.08
30.0 5.0 -1.0 0.57
35.0 18.0 1.0 0.81
20.0 -12.0 -1.0 0.39
-35.0 13.0 1.0 0.41
0.0 -12.0 -1.0 0.36
10.0 3.0 -1.0 0.53
40.0 18.0 1.0 0.57
0.0 1.0 1.0 0.86
-10.0 3.0 1.0 0.64
40.0 3.0 1.0 0.88
-40.0 8.0 1.0 0.50
-35.0 1.0 1.0 0.49
-30.0 13.0 1.0 0.43
10.0 -7.0 -1.0 0.49
40.0 -12.0 -1.0 0.41
10.0 8.0 1.0 0.70
40.0 -2.0 -1.0 0.37
20.0 3.0 -1.0 0.53
-30.0 3.0 -1.0 0.46
-45.0 1.0 -1.0 0.41
20.0 13.0 1.0 0.39
20.0 -2.0 -1.0 0.40
25.0 -2.0 -1.0 0.35
30.0 -7.0 -1.0 0.28
15.0 -12.0 -1.0 0.44
-45.0 -12.0 -1.0 0.33
0.0 13.0 1.0 0.45
-15.0 -12.0 -1.0 0.52
30.0 -12.0 -1.0 0.40
25.0 18.0 1.0 0.47
-5.0 18.0 1.0 0.40
10.0 18.0 1.0 0.38
-20.0 13.0 1.0 0.35
35.0 8.0 1.0 0.45
-30.0 8.0 1.0 0.32
-20.0 3.0 1.0 0.33
20.0 -7.0 -1.0 0.55
5.0 3.0 1.0 0.62
15.0 -7.0 -1.0 0.69
-35.0 -7.0 -1.0 0.49
-10.0 -12.0 -1.0 0.37
20.0 5.0 -1.0 0.57
-40.0 -7.0 -1.0 0.38
-5.0 1.0 1.0 0.43
5.0 5.0 1.0 0.44
10.0 5.0 1.0 0.87
15.0 13.0 1.0 0.90
-30.0 -7.0 -1.0 0.53
-35.0 18.0 1.0 0.39
-25.0 1.0 1.0 0.72
-40.0 1.0 -1.0 0.51
5.0 13.0 1.0 0.38
-25.0 3.0 1.0 0.42
-35.0 3.0 1.0 0.38
5.0 18.0 1.0 0.43
35.0 1.0 1.0 0.24
-40.0 -2.0 1.0 0.47
35.0 5.0 1.0 0.48
-5.0 -7.0 -1.0 0.80
-30.0 1.0 1.0 0.84
-25.0 8.0 1.0 0.39
-5.0 -2.0 -1.0 0.56
-5.0 -12.0 -1.0 0.45
5.0 -7.0 -1.0 0.40
-30.0 18.0 1.0 0.41
-5.0 3.0 1.0 0.42
-45.0 18.0 1.0 0.37
30.0 8.0 1.0 0.35
0.0 -7.0 -1.0 0.56
-45.0 5.0 1.0 0.57
-25.0 -7.0 1.0 0.68
15.0 5.0 -1.0 0.50
-20.0 1.0 1.0 0.37
-15.0 18.0 1.0 0.39
-15.0 -2.0 1.0 0.52
30.0 -2.0 1.0 0.41
-15.0 -7.0 1.0 0.50
25.0 3.0 1.0 0.41
0.0 8.0 1.0 0.39
35.0 -7.0 1.0 0.67
-30.0 -12.0 -1.0 0.40
-20.0 5.0 1.0 0.47
0.0 5.0 1.0 0.48
-45.0 3.0 99.0 0.07
25.0 8.0 1.0 0.81
-5.0 3.0 1.0 0.48
30.0 5.0 1.0 0.41
-35.0 5.0 1.0 0.53
35.0 18.0 1.0 0.42
-20.0 13.0 1.0 0.34
-10.0 8.0 1.0 0.28
-15.0 -2.0 1.0 0.67
35.0 8.0 1.0 0.45
-30.0 1.0 1.0 0.49
-20.0 -7.0 -1.0 0.53
-40.0 8.0 1.0 0.57
-20.0 -2.0 1.0 0.51
40.0 3.0 1.0 0.68
-10.0 1.0 1.0 0.53
0.0 8.0 1.0 0.42
0.0 3.0 1.0 0.30
-35.0 18.0 1.0 0.41
-15.0 -7.0 1.0 0.44
40.0 13.0 1.0 0.62
5.0 8.0 1.0 0.61
10.0 5.0 -1.0 0.57
40.0 -2.0 -1.0 0.37
-15.0 3.0 1.0 1.52
-30.0 18.0 1.0 0.49
15.0 8.0 -1.0 0.54
-5.0 -2.0 -1.0 0.61
-45.0 1.0 -1.0 1.08
-25.0 -2.0 -1.0 0.89
0.0 -7.0 -1.0 0.49
10.0 1.0 -1.0 0.36
0.0 13.0 1.0 0.44
-15.0 8.0 1.0 0.34
-40.0 18.0 1.0 0.33
-10.0 18.0 1.0 0.29
-15.0 -12.0 -1.0 0.45
-40.0 13.0 1.0 0.37
5.0 1.0 1.0 0.32
-20.0 -12.0 -1.0 0.47
10.0 -12.0 -1.0 0.46
0.0 1.0 1.0 0.53
35.0 5.0 -1.0 0.88
-20.0 1.0 1.0 1.00
-30.0 -7.0 -1.0 0.65
20.0 -12.0 -1.0 0.45
10.0 -2.0 -1.0 0.33
30.0 -7.0 -1.0 0.34
-5.0 5.0 1.0 0.42
40.0 5.0 1.0 0.58
40.0 18.0 1.0 0.41
35.0 -12.0 -1.0 0.38
10.0 -7.0 -1.0 0.47
5.0 18.0 1.0 0.40
-25.0 1.0 1.0 0.44
25.0 13.0 1.0 0.51
40.0 -7.0 -1.0 0.44
-45.0 5.0 1.0 0.47
-45.0 -12.0 -1.0 0.35
25.0 -7.0 -1.0 0.33
15.0 -2.0 -1.0 0.46
20.0 1.0 -1.0 0.65
0.0 -2.0 -1.0 0.72
0.0 -12.0 -1.0 0.42
25.0 5.0 -1.0 0.53
30.0 -2.0 -1.0 0.78
-25.0 3.0 1.0 0.44
-40.0 1.0 1.0 0.82
5.0 -12.0 -1.0 0.36
-25.0 -12.0 -1.0 0.44
20.0 -2.0 -1.0 0.47
30.0 8.0 -1.0 0.29
5.0 13.0 1.0 0.47
20.0 -7.0 -1.0 0.48
-10.0 13.0 1.0 0.41
20.0 3.0 -1.0 0.50
-45.0 -7.0 -1.0 0.41
-20.0 18.0 1.0 0.37
-5.0 18.0 1.0 0.35
-25.0 5.0 1.0 0.34
-35.0 1.0 1.0 0.63
-45.0 18.0 1.0 0.43
15.0 1.0 -1.0 0.49
30.0 3.0 -1.0 0.37
-40.0 -12.0 -1.0 0.32
20.0 18.0 1.0 0.47
20.0 13.0 -1.0 0.72
-35.0 -7.0 -1.0 0.46
15.0 5.0 -1.0 0.46
30.0 18.0 1.0 0.55
-25.0 8.0 1.0 0.72
5.0 5.0 1.0 0.49
15.0 3.0 -1.0 0.50
-10.0 3.0 1.0 0.53
-25.0 13.0 1.0 0.48
15.0 18.0 1.0 0.57
-45.0 13.0 1.0 0.49
15.0 -12.0 -1.0 0.44
20.0 8.0 -1.0 0.53
-30.0 13.0 1.0 0.46
25.0 18.0 1.0 1.48
-15.0 13.0 1.0 0.47
-40.0 -7.0 -1.0 0.53
-5.0 8.0 1.0 0.75
-35.0 -2.0 -1.0 0.50
-5.0 -12.0 -1.0 0.43
25.0 3.0 -1.0 0.69
-30.0 3.0 1.0 1.34
-15.0 5.0 1.0 0.54
-40.0 3.0 1.0 0.48
-45.0 8.0 1.0 0.45
10.0 3.0 -1.0 0.58
-5.0 13.0 1.0 0.48
-15.0 1.0 -1.0 0.57
-45.0 -2.0 -1.0 0.50
-30.0 -2.0 -1.0 0.54
30.0 -12.0 -1.0 0.64
10.0 18.0 1.0 0.44
-20.0 3.0 1.0 0.57
-35.0 13.0 1.0 0.43
-30.0 5.0 1.0 0.61
35.0 1.0 -1.0 0.57
40.0 -12.0 -1.0 0.38
-40.0 -2.0 -1.0 0.51
-15.0 18.0 1.0 0.44
-30.0 8.0 1.0 0.66
10.0 8.0 1.0 0.52
-45.0 3.0 1.0 0.46
5.0 -2.0 -1.0 0.39
-35.0 -12.0 -1.0 0.39
20.0 5.0 -1.0 0.57
40.0 1.0 -1.0 0.42
-10.0 5.0 1.0 0.40
15.0 13.0 1.0 0.33
-30.0 -12.0 -1.0 0.44
35.0 -7.0 -1.0 0.39
35.0 13.0 1.0 0.44
-35.0 8.0 1.0 0.42
-10.0 -2.0 1.0 0.67
30.0 1.0 1.0 0.49
25.0 -12.0 -1.0 0.32
5.0 3.0 1.0 0.47
-5.0 -7.0 -1.0 0.59
-20.0 8.0 1.0 0.40
10.0 13.0 1.0 0.45
25.0 1.0 -1.0 0.41
-20.0 5.0 1.0 0.49
-10.0 -7.0 -1.0 0.37
40.0 8.0 1.0 0.45
25.0 -2.0 -1.0 0.38
-40.0 5.0 1.0 0.33
0.0 18.0 1.0 0.43
-5.0 1.0 1.0 0.66
-10.0 -12.0 -1.0 0.42
0.0 5.0 1.0 0.44
-25.0 -7.0 -1.0 0.53
30.0 13.0 1.0 0.32
5.0 -7.0 -1.0 0.39
15.0 -7.0 -1.0 0.40
-35.0 3.0 1.0 0.46
-25.0 18.0 1.0 0.44
35.0 -2.0 -1.0 0.53
35.0 3.0 -1.0 0.64
30.0 5.0 -1.0 0.43
30.0 13.0 1.0 0.68
-40.0 13.0 1.0 0.49
20.0 -2.0 -1.0 0.49
-40.0 1.0 -1.0 0.50
-20.0 13.0 1.0 0.43
-40.0 -12.0 -1.0 0.38
-15.0 13.0 1.0 0.32
25.0 -7.0 -1.0 0.29
-35.0 1.0 -1.0 0.60
35.0 8.0 1.0 0.44
-25.0 13.0 1.0 0.41
-45.0 3.0 -1.0 0.50
-30.0 -7.0 -1.0 0.69
15.0 1.0 -1.0 0.43
5.0 -2.0 -1.0 0.57
20.0 3.0 -1.0 1.54
10.0 13.0 1.0 0.36
15.0 5.0 -1.0 0.76
-20.0 3.0 1.0 1.04
25.0 -2.0 -1.0 0.70
-5.0 1.0 1.0 0.83
-5.0 -7.0 -1.0 0.49
-5.0 3.0 1.0 0.39
0.0 13.0 1.0 0.41
-10.0 8.0 1.0 0.35
-30.0 1.0 1.0 0.36
20.0 8.0 1.0 0.44
-40.0 3.0 1.0 0.45
40.0 18.0 1.0 0.34
-20.0 -7.0 1.0 0.77
-15.0 18.0 1.0 0.39
0.0 -2.0 -1.0 0.52
-10.0 13.0 1.0 0.38
10.0 -12.0 -1.0 0.40
-40.0 -7.0 -1.0 0.49
-45.0 5.0 1.0 0.60
-40.0 5.0 1.0 0.43
-30.0 -2.0 1.0 0.45
15.0 -7.0 -1.0 0.43
-45.0 1.0 1.0 0.70
-10.0 1.0 1.0 0.39
-20.0 1.0 1.0 0.42
0.0 3.0 1.0 0.35
10.0 -7.0 -1.0 0.43
-15.0 3.0 1.0 0.39
-10.0 18.0 1.0 0.43
30.0 -2.0 -1.0 0.39
-20.0 5.0 1.0 0.39
-40.0 8.0 1.0 0.39
-10.0 -12.0 -1.0 0.46
30.0 -12.0 -1.0 0.33
-10.0 3.0 1.0 0.40
-30.0 -12.0 1.0 0.70
-15.0 1.0 -1.0 0.40
-30.0 8.0 1.0 0.39
-25.0 8.0 1.0 0.33
-5.0 -2.0 1.0 0.71
15.0 18.0 1.0 0.46
-35.0 -2.0 1.0 0.46
-15.0 -7.0 1.0 0.78
35.0 -12.0 -1.0 0.53
-15.0 -2.0 1.0 0.46
-30.0 13.0 1.0 0.35
-25.0 -7.0 1.0 1.14
25.0 3.0 1.0 1.00
15.0 -12.0 -1.0 0.37
0.0 1.0 1.0 0.56
10.0 1.0 1.0 0.63
5.0 -12.0 -1.0 0.32
25.0 1.0 -1.0 0.41
20.0 -12.0 -1.0 0.77
-45.0 8.0 -1.0 0.88
40.0 -2.0 -1.0 0.58
-5.0 13.0 1.0 0.42
25.0 18.0 1.0 1.85
20.0 -7.0 -1.0 1.45
0.0 5.0 1.0 0.60
35.0 13.0 1.0 0.99
-10.0 -2.0 1.0 0.55
-25.0 5.0 1.0 2.33
-35.0 5.0 1.0 0.57
25.0 8.0 1.0 0.92
40.0 -12.0 -1.0 0.38
-20.0 8.0 1.0 0.45
35.0 1.0 1.0 0.98
30.0 -7.0 -1.0 0.33
-5.0 18.0 1.0 0.39
-45.0 13.0 1.0 0.46
-5.0 8.0 1.0 0.39
5.0 18.0 1.0 0.86
5.0 5.0 -1.0 0.62
0.0 -12.0 -1.0 0.65
0.0 18.0 1.0 0.47
35.0 -2.0 1.0 0.86
-25.0 18.0 1.0 0.39
-25.0 -12.0 -1.0 0.69
40.0 13.0 1.0 0.41
40.0 3.0 1.0 0.51
15.0 -2.0 1.0 0.55
-20.0 -12.0 1.0 1.69
30.0 8.0 1.0 0.52
5.0 -7.0 -1.0 0.69
40.0 8.0 1.0 0.45
40.0 1.0 1.0 0.46
20.0 1.0 1.0 0.41
-25.0 -2.0 -1.0 1.45
-35.0 13.0 1.0 0.61
10.0 -2.0 -1.0 0.49
-30.0 18.0 1.0 0.39
35.0 3.0 1.0 1.12
5.0 8.0 1.0 0.40
-45.0 -7.0 -1.0 0.45
-20.0 18.0 1.0 0.46
-35.0 8.0 1.0 0.47
-45.0 18.0 1.0 0.45
35.0 18.0 1.0 0.39
30.0 1.0 1.0 0.93
40.0 5.0 1.0 1.09
-10.0 5.0 1.0 0.72
5.0 13.0 1.0 0.46
30.0 3.0 -1.0 0.60
-15.0 8.0 1.0 0.48
30.0 18.0 1.0 0.74
-25.0 1.0 1.0 0.96
-10.0 -7.0 -1.0 1.15
15.0 8.0 1.0 1.16
-40.0 18.0 1.0 0.83
5.0 1.0 -1.0 0.86
35.0 5.0 -1.0 0.94
-35.0 3.0 -1.0 1.34
20.0 18.0 1.0 0.46
-35.0 -7.0 -1.0 0.47
-25.0 3.0 1.0 0.53
25.0 5.0 -1.0 1.55
10.0 3.0 -1.0 0.91
-45.0 -2.0 -1.0 0.51
10.0 5.0 -1.0 0.58
-15.0 -12.0 -1.0 1.17
25.0 13.0 -1.0 2.34
-30.0 5.0 1.0 0.50
20.0 5.0 1.0 1.55
35.0 -7.0 -1.0 0.48
-5.0 -12.0 -1.0 0.48
-5.0 5.0 1.0 0.80
-20.0 -2.0 -1.0 1.27
-40.0 -2.0 -1.0 1.27
10.0 18.0 1.0 0.45
15.0 3.0 -1.0 0.54
25.0 -12.0 -1.0 2.14
15.0 13.0 1.0 0.56
10.0 8.0 1.0 0.85
0.0 8.0 1.0 0.61
40.0 -7.0 -1.0 0.43
-30.0 3.0 1.0 0.89
-15.0 5.0 1.0 0.52
5.0 3.0 1.0 0.94
-45.0 -12.0 -1.0 0.71
20.0 13.0 1.0 0.76
-35.0 -12.0 -1.0 1.32
0.0 -7.0 -1.0 0.85
-35.0 18.0 1.0 0.80
-40.0 1.0 1.0 0.86
-40.0 -7.0 -1.0 0.50
-5.0 5.0 -1.0 0.36
10.0 8.0 1.0 1.02
-35.0 18.0 1.0 0.44
-30.0 3.0 1.0 0.73
-20.0 -2.0 -1.0 0.56
10.0 -7.0 -1.0 0.78
25.0 18.0 1.0 0.66
-15.0 8.0 1.0 0.68
35.0 1.0 1.0 0.67
30.0 8.0 1.0 0.76
5.0 -2.0 -1.0 0.71
-25.0 3.0 -1.0 0.47
25.0 1.0 -1.0 0.47
35.0 18.0 1.0 0.45
10.0 18.0 1.0 0.37
35.0 5.0 1.0 0.40
0.0 13.0 1.0 0.45
-20.0 1.0 1.0 0.42
-15.0 18.0 1.0 0.42
-45.0 -12.0 -1.0 0.45
-45.0 5.0 1.0 0.63
15.0 -7.0 -1.0 0.38
15.0 5.0 -1.0 0.72
-20.0 8.0 -1.0 0.70
-30.0 -7.0 -1.0 0.46
20.0 3.0 -1.0 0.43
40.0 8.0 -1.0 0.66
-40.0 18.0 1.0 0.55
-45.0 8.0 -1.0 0.66
-40.0 8.0 -1.0 0.56
20.0 13.0 -1.0 0.92
-25.0 18.0 1.0 0.54
20.0 5.0 -1.0 0.54
-20.0 13.0 1.0 0.68
-25.0 -7.0 -1.0 0.93
40.0 -2.0 -1.0 1.34
5.0 8.0 1.0 0.39
-20.0 -7.0 -1.0 0.79
-10.0 -7.0 -1.0 1.33
25.0 5.0 1.0 1.30
35.0 -2.0 -1.0 0.57
-25.0 5.0 1.0 0.93
0.0 -2.0 -1.0 0.53
35.0 -7.0 -1.0 0.59
-15.0 3.0 -1.0 1.37
-15.0 1.0 -1.0 1.36
10.0 1.0 -1.0 0.72
25.0 -12.0 -1.0 0.61
-35.0 8.0 -1.0 1.30
-25.0 13.0 1.0 0.45
-10.0 -12.0 -1.0 0.53
0.0 8.0 1.0 0.38
35.0 3.0 1.0 0.70
40.0 1.0 1.0 0.47
10.0 5.0 1.0 0.51
-25.0 1.0 1.0 0.45
25.0 -7.0 -1.0 0.46
10.0 -12.0 -1.0 0.37
-40.0 -12.0 -1.0 0.44
40.0 -7.0 -1.0 0.52
5.0 -7.0 -1.0 0.41
-25.0 -2.0 -1.0 0.47
15.0 -2.0 -1.0 0.43
-5.0 8.0 1.0 0.47
5.0 1.0 1.0 0.69
-25.0 -12.0 -1.0 0.43
30.0 13.0 1.0 0.48
-20.0 18.0 1.0 0.38
-5.0 3.0 1.0 0.51
-5.0 -12.0 -1.0 0.69
0.0 1.0 1.0 0.63
15.0 3.0 -1.0 0.53
-5.0 -7.0 -1.0 0.44
-15.0 -12.0 -1.0 0.38
-25.0 8.0 1.0 0.59
0.0 3.0 1.0 0.64
-10.0 1.0 1.0 0.55
15.0 1.0 -1.0 1.38
25.0 -2.0 -1.0 0.49
-10.0 3.0 -1.0 0.77
-10.0 13.0 1.0 0.48
35.0 -12.0 -1.0 0.44
-45.0 -7.0 -1.0 0.44
-30.0 8.0 -1.0 0.75
35.0 13.0 1.0 0.45
40.0 13.0 1.0 0.39
15.0 -12.0 -1.0 0.42
5.0 3.0 -1.0 0.75
-15.0 5.0 -1.0 0.61
-45.0 13.0 1.0 0.47
-5.0 18.0 1.0 0.40
10.0 13.0 1.0 0.39
20.0 -2.0 -1.0 0.44
-10.0 18.0 1.0 0.51
-15.0 -2.0 1.0 0.73
-10.0 5.0 1.0 0.38
30.0 18.0 1.0 0.38
-35.0 1.0 1.0 0.91
30.0 5.0 1.0 0.70
0.0 5.0 1.0 0.47
-5.0 -2.0 1.0 0.42
-45.0 3.0 1.0 0.54
-30.0 5.0 1.0 0.39
0.0 18.0 1.0 0.36
10.0 -2.0 -1.0 0.44
-30.0 18.0 1.0 0.62
-35.0 -7.0 -1.0 0.38
-30.0 -2.0 -1.0 1.04
-45.0 18.0 1.0 0.64
20.0 1.0 -1.0 0.38
20.0 -12.0 -1.0 0.43
30.0 3.0 -1.0 0.49
-30.0 1.0 -1.0 0.42
-35.0 13.0 1.0 0.48
-35.0 3.0 -1.0 0.66
15.0 8.0 -1.0 0.61
15.0 13.0 -1.0 0.59
5.0 5.0 1.0 0.65
40.0 -12.0 -1.0 0.43
30.0 1.0 -1.0 0.53
40.0 3.0 -1.0 0.67
5.0 -12.0 -1.0 0.64
25.0 8.0 -1.0 0.41
-30.0 -12.0 -1.0 0.48
-40.0 13.0 1.0 0.56
-20.0 3.0 1.0 0.53
-40.0 3.0 1.0 0.54
35.0 8.0 1.0 0.55
30.0 -2.0 -1.0 0.45
30.0 -12.0 -1.0 0.54
-35.0 -12.0 -1.0 0.39
