Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 16;
nRepetitions = 10;
condition = tilt30;
location = v;
expDate = 2016_Apr_13_1443;
viewDistance_cm = 57;
monitorSize_cm = [122, 67.5];
screenNr = 0;
monitorResolution = [1920, 1080];
monitorFrameRate = 60;

frameOri rodOri response reactionTime 
15.0 4.0 1.0 0.67
10.0 -21.0 -1.0 0.57
35.0 -21.0 -1.0 0.44
-5.0 -4.0 -1.0 1.04
35.0 9.0 1.0 0.65
0.0 -16.0 -1.0 0.77
10.0 -1.0 -1.0 0.89
-5.0 -16.0 -1.0 0.54
-10.0 -1.0 1.0 0.60
-45.0 -1.0 1.0 1.23
-15.0 9.0 1.0 0.44
-10.0 9.0 1.0 0.37
40.0 9.0 1.0 0.54
30.0 9.0 1.0 0.48
-25.0 9.0 1.0 0.43
-45.0 4.0 1.0 0.39
30.0 -6.0 -1.0 0.96
25.0 -11.0 -1.0 0.41
-30.0 4.0 1.0 1.26
5.0 -8.0 -1.0 1.06
-30.0 -11.0 -1.0 0.70
-30.0 9.0 1.0 0.73
-40.0 4.0 1.0 0.54
35.0 -8.0 -1.0 0.53
30.0 -8.0 -1.0 0.43
-20.0 -8.0 1.0 0.78
15.0 -21.0 -1.0 0.77
-40.0 -21.0 -1.0 0.46
-25.0 -21.0 -1.0 0.43
10.0 4.0 1.0 0.57
25.0 9.0 1.0 0.48
-30.0 -21.0 -1.0 0.53
-30.0 -1.0 1.0 0.65
5.0 -1.0 1.0 0.57
35.0 -6.0 1.0 0.67
-5.0 -11.0 1.0 0.56
0.0 -1.0 1.0 0.53
10.0 9.0 1.0 0.45
-40.0 -8.0 -1.0 0.70
-15.0 -11.0 -1.0 0.48
40.0 -1.0 1.0 0.93
25.0 -1.0 1.0 0.64
-5.0 -6.0 1.0 0.68
20.0 -8.0 1.0 2.07
25.0 -21.0 -1.0 0.59
25.0 -8.0 1.0 1.01
-35.0 9.0 1.0 0.56
30.0 -21.0 -1.0 1.03
-15.0 -1.0 1.0 0.69
30.0 -16.0 -1.0 1.03
-20.0 -11.0 -1.0 0.72
30.0 -11.0 -1.0 0.68
20.0 -16.0 -1.0 0.97
-20.0 9.0 1.0 0.62
10.0 -6.0 -1.0 0.78
30.0 -4.0 -1.0 0.75
-35.0 -11.0 -1.0 0.68
-25.0 -6.0 -1.0 0.85
10.0 -16.0 -1.0 0.89
-45.0 -8.0 -1.0 0.55
-35.0 -4.0 -1.0 0.88
25.0 -16.0 -1.0 0.79
-15.0 -4.0 1.0 1.07
-5.0 -8.0 -1.0 1.12
-20.0 -4.0 1.0 1.74
15.0 -4.0 -1.0 1.51
5.0 4.0 1.0 0.74
-35.0 -21.0 1.0 1.03
-10.0 -21.0 -1.0 0.44
5.0 9.0 1.0 0.67
-20.0 -21.0 -1.0 0.53
10.0 -11.0 -1.0 0.47
35.0 -11.0 -1.0 0.56
-5.0 4.0 1.0 0.68
20.0 4.0 -1.0 0.71
-35.0 4.0 -1.0 0.70
5.0 -16.0 -1.0 0.55
5.0 -11.0 -1.0 0.70
-10.0 -4.0 1.0 0.62
20.0 9.0 1.0 0.47
40.0 -6.0 -1.0 0.65
10.0 -8.0 -1.0 0.73
0.0 9.0 1.0 0.65
-45.0 -16.0 -1.0 0.63
-40.0 -6.0 1.0 0.72
-40.0 -11.0 1.0 1.35
40.0 -21.0 -1.0 1.59
20.0 -11.0 -1.0 0.54
-10.0 -11.0 -1.0 0.67
-5.0 -1.0 1.0 0.73
25.0 -6.0 -1.0 1.78
35.0 -16.0 -1.0 0.60
-25.0 4.0 1.0 0.63
0.0 -6.0 -1.0 0.61
-40.0 -16.0 -1.0 0.49
-40.0 -1.0 1.0 0.69
-35.0 -16.0 -1.0 1.07
15.0 -8.0 -1.0 0.76
-10.0 -16.0 -1.0 0.61
30.0 -1.0 1.0 1.32
-25.0 -8.0 1.0 1.16
-20.0 -16.0 1.0 0.79
-30.0 -8.0 1.0 0.53
-25.0 -4.0 1.0 0.52
-20.0 -6.0 1.0 0.48
15.0 -16.0 1.0 0.90
-25.0 -11.0 1.0 0.69
-35.0 -6.0 1.0 0.49
15.0 -6.0 1.0 0.58
0.0 -21.0 -1.0 0.90
15.0 9.0 1.0 0.61
-5.0 9.0 1.0 0.50
-10.0 4.0 1.0 1.10
-30.0 -16.0 -1.0 0.75
5.0 -4.0 -1.0 0.60
35.0 -4.0 -1.0 0.53
-25.0 -16.0 -1.0 0.58
20.0 -4.0 -1.0 0.54
-15.0 -8.0 -1.0 0.78
10.0 9.0 1.0 1.05
30.0 -11.0 -1.0 0.62
30.0 4.0 -1.0 2.03
-15.0 -11.0 -1.0 0.69
40.0 4.0 -1.0 0.81
-35.0 -1.0 -1.0 0.73
10.0 -6.0 -1.0 0.67
-30.0 -1.0 -1.0 0.69
10.0 -4.0 -1.0 1.10
5.0 9.0 1.0 0.92
40.0 -4.0 -1.0 1.22
-20.0 -1.0 1.0 1.22
40.0 -8.0 -1.0 0.94
-35.0 9.0 1.0 0.64
25.0 -6.0 -1.0 0.65
40.0 -16.0 -1.0 0.52
25.0 -8.0 -1.0 0.76
35.0 -6.0 -1.0 0.77
-30.0 -21.0 -1.0 0.56
35.0 -1.0 1.0 0.74
25.0 -21.0 -1.0 0.59
5.0 -21.0 -1.0 0.50
-10.0 -1.0 1.0 1.05
25.0 -16.0 -1.0 0.65
-10.0 -11.0 1.0 0.91
0.0 4.0 1.0 0.52
-45.0 -16.0 -1.0 0.60
20.0 4.0 1.0 0.65
-35.0 -16.0 -1.0 0.72
40.0 -1.0 1.0 1.46
-40.0 -6.0 1.0 0.61
-25.0 -21.0 1.0 0.98
-10.0 -16.0 -1.0 0.67
-45.0 -11.0 1.0 0.88
5.0 -6.0 -1.0 0.89
15.0 -11.0 -1.0 1.12
-5.0 -1.0 1.0 0.63
-25.0 -6.0 1.0 0.47
-40.0 4.0 1.0 0.40
-5.0 -8.0 -1.0 0.74
-30.0 -11.0 -1.0 0.66
-40.0 -1.0 1.0 0.75
-30.0 -8.0 1.0 0.74
-25.0 9.0 1.0 0.41
-25.0 4.0 1.0 0.42
-45.0 -21.0 -1.0 0.62
-5.0 -11.0 -1.0 0.43
40.0 -11.0 -1.0 0.78
-45.0 -4.0 1.0 0.65
-20.0 -21.0 -1.0 0.95
15.0 -1.0 1.0 0.81
-20.0 -11.0 1.0 0.72
35.0 -8.0 1.0 0.50
10.0 -1.0 1.0 0.64
5.0 -8.0 1.0 0.60
-35.0 -8.0 1.0 1.06
20.0 -6.0 1.0 0.73
25.0 -11.0 -1.0 0.98
-45.0 9.0 1.0 0.83
-30.0 9.0 1.0 0.79
35.0 -4.0 1.0 1.19
40.0 -21.0 -1.0 0.96
15.0 -21.0 -1.0 0.37
0.0 -4.0 -1.0 1.24
-5.0 -4.0 -1.0 0.67
-40.0 -11.0 -1.0 0.62
20.0 -16.0 -1.0 0.55
-15.0 -8.0 -1.0 0.52
30.0 -4.0 -1.0 1.20
-15.0 -1.0 1.0 0.97
-20.0 -8.0 1.0 0.81
-45.0 4.0 1.0 0.64
-10.0 9.0 1.0 0.49
-5.0 4.0 1.0 1.01
15.0 -16.0 -1.0 0.79
-30.0 4.0 1.0 1.06
-5.0 9.0 1.0 0.58
0.0 -21.0 -1.0 0.64
10.0 4.0 -1.0 0.57
-45.0 -8.0 -1.0 0.47
-20.0 -16.0 -1.0 0.48
0.0 -1.0 -1.0 0.81
35.0 9.0 1.0 0.77
30.0 -6.0 -1.0 0.70
-25.0 -4.0 -1.0 1.61
15.0 9.0 1.0 0.57
-10.0 -21.0 -1.0 0.65
0.0 -6.0 -1.0 0.69
-15.0 -21.0 -1.0 0.46
40.0 9.0 1.0 0.69
35.0 -21.0 -1.0 0.66
30.0 -16.0 -1.0 0.61
-35.0 4.0 1.0 0.85
30.0 -8.0 -1.0 0.65
-40.0 9.0 1.0 0.86
-25.0 -11.0 -1.0 0.74
35.0 -11.0 -1.0 0.59
25.0 4.0 -1.0 0.63
-5.0 -6.0 -1.0 0.53
-10.0 4.0 1.0 1.01
-10.0 -8.0 -1.0 0.74
30.0 9.0 -1.0 0.50
35.0 4.0 -1.0 0.78
40.0 -6.0 -1.0 0.48
-10.0 -6.0 -1.0 0.59
-30.0 -4.0 -1.0 0.81
-25.0 -8.0 1.0 1.37
15.0 -6.0 -1.0 0.58
-15.0 4.0 1.0 0.79
15.0 4.0 -1.0 0.88
5.0 -1.0 -1.0 0.59
-30.0 -6.0 -1.0 0.68
20.0 -21.0 -1.0 0.49
-35.0 -4.0 1.0 0.66
5.0 -11.0 -1.0 0.65
-45.0 -1.0 -1.0 1.24
10.0 -16.0 -1.0 0.53
-20.0 4.0 1.0 0.58
-15.0 9.0 1.0 0.56
25.0 9.0 1.0 0.70
0.0 -8.0 -1.0 0.70
-15.0 -16.0 -1.0 0.52
20.0 -8.0 -1.0 0.64
20.0 -4.0 -1.0 0.55
10.0 -8.0 -1.0 0.63
-15.0 -6.0 -1.0 1.06
-5.0 -21.0 -1.0 0.62
-40.0 -4.0 -1.0 0.57
-35.0 -6.0 -1.0 0.48
30.0 -21.0 -1.0 0.46
5.0 -16.0 -1.0 0.35
-25.0 -1.0 -1.0 0.76
-15.0 -4.0 -1.0 0.66
-25.0 -16.0 -1.0 0.58
30.0 -1.0 -1.0 0.81
0.0 9.0 1.0 0.74
10.0 -21.0 -1.0 0.74
-35.0 -21.0 -1.0 0.76
20.0 -1.0 -1.0 0.55
-20.0 -6.0 1.0 1.05
5.0 -4.0 -1.0 0.83
-40.0 -21.0 -1.0 0.49
15.0 -8.0 -1.0 0.81
-30.0 -16.0 -1.0 0.44
-35.0 -11.0 -1.0 0.58
-20.0 -4.0 1.0 0.57
0.0 -11.0 -1.0 0.78
-10.0 -4.0 1.0 0.42
-5.0 -16.0 -1.0 0.72
20.0 9.0 1.0 0.71
-40.0 -8.0 -1.0 0.61
-45.0 -6.0 -1.0 0.62
0.0 -16.0 -1.0 0.53
25.0 -4.0 -1.0 0.63
35.0 -16.0 -1.0 0.67
-40.0 -16.0 -1.0 0.46
10.0 -11.0 -1.0 0.40
15.0 -4.0 -1.0 0.56
5.0 4.0 1.0 1.05
-20.0 9.0 1.0 0.41
25.0 -1.0 -1.0 0.80
20.0 -11.0 -1.0 0.51
-30.0 9.0 1.0 0.62
40.0 4.0 -1.0 1.02
-20.0 -4.0 -1.0 0.43
-5.0 -21.0 -1.0 0.39
35.0 4.0 -1.0 0.30
-25.0 -11.0 -1.0 0.40
-40.0 -1.0 -1.0 0.37
-25.0 9.0 1.0 0.69
-25.0 -16.0 -1.0 0.93
35.0 -8.0 -1.0 0.46
25.0 -8.0 -1.0 0.49
-45.0 -11.0 -1.0 0.58
10.0 -16.0 -1.0 0.53
0.0 -4.0 1.0 0.78
30.0 -6.0 -1.0 0.74
25.0 -11.0 -1.0 0.51
5.0 -6.0 -1.0 1.23
-5.0 -16.0 -1.0 0.52
-10.0 -1.0 1.0 0.68
5.0 -16.0 -1.0 0.62
-10.0 -8.0 -1.0 0.61
-35.0 4.0 -1.0 0.79
-10.0 -16.0 -1.0 0.89
-45.0 -1.0 -1.0 0.80
25.0 -4.0 -1.0 0.62
-15.0 -1.0 -1.0 0.63
-20.0 4.0 1.0 0.96
-45.0 -4.0 1.0 1.05
-40.0 -16.0 -1.0 0.70
-35.0 -8.0 -1.0 1.06
20.0 9.0 -1.0 1.13
-30.0 -1.0 -1.0 0.60
15.0 4.0 -1.0 0.52
30.0 -1.0 -1.0 0.51
35.0 9.0 1.0 0.84
0.0 -11.0 -1.0 0.78
25.0 -16.0 -1.0 0.94
10.0 -21.0 -1.0 0.63
-15.0 -4.0 1.0 1.32
-45.0 4.0 1.0 1.02
5.0 -4.0 1.0 0.88
-45.0 9.0 1.0 0.54
0.0 -16.0 -1.0 0.73
-40.0 9.0 1.0 0.70
-40.0 -4.0 1.0 0.89
-45.0 -16.0 -1.0 0.69
-10.0 -4.0 1.0 1.19
35.0 -1.0 1.0 0.87
-45.0 -8.0 -1.0 0.95
40.0 -16.0 -1.0 0.82
0.0 4.0 1.0 1.92
35.0 -6.0 -1.0 2.14
-5.0 -11.0 -1.0 0.88
25.0 4.0 -1.0 0.77
0.0 -1.0 -1.0 2.25
15.0 9.0 1.0 1.77
25.0 -6.0 -1.0 1.27
40.0 -6.0 -1.0 0.72
-30.0 -16.0 -1.0 0.51
40.0 -8.0 -1.0 0.45
-15.0 -6.0 -1.0 0.46
35.0 -4.0 -1.0 0.66
30.0 -16.0 -1.0 0.76
15.0 -16.0 -1.0 0.45
30.0 -4.0 -1.0 1.46
5.0 -21.0 -1.0 0.62
5.0 9.0 1.0 0.53
-10.0 4.0 1.0 0.34
-40.0 4.0 1.0 0.36
-5.0 -8.0 -1.0 0.88
10.0 -4.0 -1.0 0.98
0.0 -6.0 -1.0 0.53
-40.0 -6.0 -1.0 0.78
10.0 -8.0 -1.0 0.58
-5.0 -1.0 -1.0 1.50
25.0 9.0 1.0 0.66
-35.0 -1.0 -1.0 0.77
15.0 -1.0 -1.0 0.64
10.0 -11.0 -1.0 0.49
30.0 4.0 1.0 0.68
-35.0 -16.0 -1.0 0.75
-10.0 -11.0 -1.0 0.70
40.0 9.0 1.0 0.47
35.0 -16.0 -1.0 0.71
-35.0 9.0 1.0 0.59
30.0 9.0 1.0 0.41
-25.0 -1.0 1.0 0.66
-20.0 -6.0 -1.0 0.85
-40.0 -21.0 -1.0 0.68
25.0 -21.0 -1.0 0.45
15.0 -4.0 1.0 0.82
-35.0 -4.0 1.0 0.48
-20.0 -11.0 -1.0 0.89
40.0 -4.0 1.0 0.84
20.0 -6.0 1.0 0.53
-5.0 4.0 1.0 0.49
-40.0 -11.0 1.0 0.83
-35.0 -11.0 1.0 0.86
30.0 -8.0 1.0 1.82
-30.0 -6.0 1.0 0.58
-10.0 9.0 1.0 0.79
-25.0 -4.0 1.0 0.51
-35.0 -6.0 1.0 0.60
-25.0 -8.0 1.0 0.66
-20.0 -16.0 -1.0 2.14
-20.0 -1.0 1.0 0.74
-10.0 -21.0 -1.0 0.65
-20.0 -8.0 1.0 0.67
-20.0 -21.0 -1.0 0.98
20.0 -21.0 -1.0 0.52
40.0 -21.0 -1.0 0.80
40.0 -11.0 1.0 1.02
20.0 -4.0 1.0 0.53
-25.0 -6.0 1.0 0.93
10.0 -6.0 1.0 1.35
15.0 -6.0 1.0 0.96
-5.0 9.0 1.0 0.60
-35.0 -21.0 1.0 1.26
-30.0 -8.0 1.0 0.67
30.0 -21.0 1.0 0.65
25.0 -1.0 1.0 0.63
20.0 4.0 1.0 0.61
-30.0 -11.0 1.0 1.19
30.0 -11.0 1.0 0.59
-20.0 9.0 1.0 0.72
-40.0 -8.0 1.0 0.99
-25.0 4.0 1.0 0.54
15.0 -11.0 1.0 0.73
-15.0 -16.0 -1.0 2.24
20.0 -8.0 -1.0 0.68
0.0 9.0 1.0 2.82
-30.0 4.0 1.0 0.87
-25.0 -21.0 -1.0 1.78
20.0 -16.0 -1.0 1.92
-5.0 -4.0 1.0 1.93
-15.0 4.0 1.0 0.62
-30.0 -21.0 1.0 0.92
-15.0 -21.0 1.0 0.71
5.0 -8.0 1.0 0.96
20.0 -11.0 -1.0 1.76
-10.0 -6.0 -1.0 0.95
0.0 -8.0 -1.0 2.06
-15.0 -11.0 -1.0 0.72
35.0 -11.0 -1.0 0.55
5.0 -11.0 -1.0 0.49
5.0 -1.0 -1.0 0.91
10.0 9.0 1.0 0.99
5.0 4.0 1.0 0.95
-5.0 -6.0 -1.0 1.21
15.0 -8.0 -1.0 0.93
-15.0 -8.0 1.0 1.05
-30.0 -4.0 1.0 0.67
10.0 -1.0 1.0 1.43
40.0 -1.0 1.0 0.57
0.0 -21.0 -1.0 0.96
20.0 -1.0 -1.0 0.65
-45.0 -6.0 -1.0 0.50
-45.0 -21.0 -1.0 0.75
-15.0 9.0 1.0 1.05
10.0 4.0 -1.0 0.88
15.0 -21.0 -1.0 0.91
35.0 -21.0 -1.0 0.54
-40.0 -21.0 -1.0 0.49
15.0 -21.0 -1.0 0.53
-15.0 -6.0 -1.0 0.98
-40.0 9.0 1.0 1.09
15.0 9.0 1.0 0.75
-45.0 -6.0 -1.0 2.00
-15.0 -16.0 -1.0 0.54
5.0 9.0 1.0 0.96
-5.0 -16.0 -1.0 1.30
35.0 -4.0 -1.0 0.86
-45.0 -8.0 -1.0 0.55
35.0 -1.0 -1.0 0.57
0.0 9.0 1.0 0.94
-25.0 -21.0 -1.0 1.67
-15.0 9.0 1.0 0.74
-30.0 -4.0 1.0 0.64
-15.0 -8.0 1.0 0.47
-45.0 4.0 1.0 0.45
-25.0 -4.0 1.0 1.08
-35.0 -1.0 1.0 0.64
35.0 -8.0 1.0 0.57
35.0 -6.0 1.0 0.68
-45.0 -4.0 1.0 0.50
-20.0 -4.0 1.0 0.42
-10.0 -6.0 1.0 0.53
10.0 -4.0 1.0 0.77
-10.0 9.0 1.0 0.56
-20.0 -6.0 1.0 0.97
20.0 -11.0 -1.0 1.66
-15.0 -4.0 1.0 0.95
-25.0 -16.0 1.0 0.77
-5.0 -8.0 1.0 0.85
40.0 -11.0 -1.0 1.01
-20.0 -11.0 -1.0 0.64
30.0 -8.0 -1.0 1.51
-15.0 4.0 1.0 1.43
-25.0 9.0 1.0 0.53
5.0 -1.0 1.0 0.64
-25.0 -8.0 1.0 1.09
-10.0 4.0 1.0 0.59
-25.0 -6.0 1.0 0.90
-40.0 -1.0 1.0 0.89
5.0 -6.0 1.0 0.75
10.0 -11.0 1.0 1.42
-25.0 4.0 1.0 0.82
25.0 -1.0 1.0 0.57
30.0 9.0 1.0 0.51
-30.0 -1.0 1.0 0.62
-10.0 -1.0 1.0 0.64
10.0 -6.0 -1.0 1.59
40.0 -8.0 -1.0 0.36
20.0 9.0 1.0 0.86
-40.0 -4.0 -1.0 0.90
15.0 -4.0 -1.0 1.17
-20.0 -21.0 -1.0 0.61
0.0 -8.0 -1.0 0.81
20.0 4.0 -1.0 0.78
0.0 -11.0 -1.0 0.59
40.0 -16.0 -1.0 0.49
-40.0 4.0 -1.0 0.91
25.0 9.0 1.0 0.96
-35.0 -21.0 -1.0 0.98
-30.0 4.0 1.0 0.69
10.0 9.0 1.0 1.68
40.0 -1.0 1.0 0.62
25.0 -21.0 -1.0 1.48
-10.0 -4.0 1.0 0.80
-45.0 -11.0 1.0 1.05
-40.0 -6.0 1.0 0.59
40.0 -6.0 1.0 0.39
-30.0 -16.0 -1.0 0.89
-35.0 -11.0 -1.0 1.87
-40.0 -11.0 1.0 0.89
20.0 -1.0 1.0 0.47
-10.0 -16.0 -1.0 1.67
40.0 -21.0 -1.0 0.47
-20.0 -16.0 -1.0 0.82
20.0 -4.0 -1.0 0.55
-45.0 -1.0 1.0 0.92
-35.0 -8.0 1.0 0.40
25.0 -6.0 1.0 0.37
-5.0 9.0 1.0 0.36
0.0 4.0 1.0 0.79
0.0 -16.0 -1.0 0.84
-30.0 -8.0 1.0 0.99
-30.0 -6.0 1.0 0.49
30.0 4.0 1.0 0.47
30.0 -6.0 1.0 0.60
-20.0 4.0 1.0 0.79
-15.0 -11.0 1.0 0.73
20.0 -8.0 1.0 0.64
15.0 -11.0 -1.0 2.26
-30.0 -11.0 1.0 0.99
5.0 -11.0 -1.0 1.55
-10.0 -21.0 -1.0 0.38
-10.0 -11.0 -1.0 1.15
10.0 -8.0 -1.0 0.47
30.0 -1.0 -1.0 0.49
10.0 -16.0 -1.0 0.67
-5.0 -21.0 -1.0 0.70
40.0 -4.0 -1.0 0.65
-20.0 -1.0 -1.0 1.68
35.0 -16.0 -1.0 0.71
-35.0 -6.0 -1.0 0.58
0.0 -1.0 -1.0 0.73
5.0 -8.0 -1.0 0.52
-20.0 9.0 1.0 0.88
-15.0 -21.0 -1.0 0.89
5.0 -21.0 -1.0 0.56
20.0 -16.0 -1.0 0.47
5.0 -4.0 -1.0 0.87
0.0 -6.0 -1.0 0.62
-30.0 9.0 1.0 0.74
-25.0 -11.0 -1.0 1.22
40.0 9.0 1.0 0.63
-45.0 9.0 1.0 0.42
-25.0 -1.0 1.0 0.67
-40.0 -16.0 -1.0 1.57
5.0 4.0 -1.0 0.65
10.0 -1.0 -1.0 0.58
-10.0 -8.0 -1.0 0.43
30.0 -16.0 -1.0 0.48
10.0 -21.0 -1.0 0.43
25.0 4.0 -1.0 0.77
-40.0 -8.0 -1.0 0.58
35.0 9.0 1.0 1.09
5.0 -16.0 -1.0 1.01
20.0 -6.0 -1.0 1.46
10.0 4.0 -1.0 0.67
0.0 -4.0 -1.0 0.80
15.0 -1.0 -1.0 0.55
-5.0 -11.0 -1.0 0.73
15.0 -16.0 -1.0 0.63
30.0 -11.0 -1.0 0.45
-30.0 -21.0 -1.0 0.51
-45.0 -21.0 -1.0 0.52
-35.0 9.0 1.0 0.91
-35.0 -16.0 -1.0 0.92
35.0 4.0 -1.0 0.57
20.0 -21.0 -1.0 0.57
25.0 -4.0 -1.0 1.19
-20.0 -8.0 -1.0 0.94
-35.0 -4.0 -1.0 1.02
40.0 4.0 -1.0 0.69
25.0 -8.0 -1.0 1.13
15.0 4.0 1.0 1.20
35.0 -21.0 -1.0 1.02
30.0 -21.0 -1.0 0.48
35.0 -11.0 -1.0 1.29
15.0 -6.0 -1.0 0.76
-5.0 -1.0 1.0 0.85
25.0 -16.0 -1.0 1.08
-5.0 -4.0 1.0 1.07
-15.0 -1.0 1.0 0.48
-5.0 -6.0 1.0 0.45
-45.0 -16.0 -1.0 0.84
-5.0 4.0 1.0 0.68
25.0 -11.0 -1.0 1.04
30.0 -4.0 -1.0 1.47
-35.0 4.0 1.0 0.44
0.0 -21.0 -1.0 0.75
15.0 -8.0 -1.0 1.36
0.0 -21.0 -1.0 0.69
35.0 9.0 -1.0 0.79
-35.0 9.0 -1.0 0.52
20.0 -8.0 -1.0 0.47
15.0 -6.0 -1.0 0.39
15.0 -21.0 -1.0 0.33
-5.0 9.0 1.0 0.60
35.0 -16.0 -1.0 0.56
-15.0 -21.0 -1.0 0.41
5.0 -11.0 -1.0 0.37
25.0 4.0 -1.0 0.41
35.0 -4.0 -1.0 0.35
-30.0 9.0 1.0 0.70
-10.0 -6.0 -1.0 0.62
30.0 9.0 -1.0 0.48
-15.0 -1.0 -1.0 0.40
40.0 9.0 -1.0 0.42
30.0 -6.0 -1.0 0.39
-20.0 -1.0 -1.0 0.36
-40.0 -21.0 -1.0 0.37
40.0 -1.0 -1.0 0.34
-25.0 -1.0 -1.0 0.44
30.0 -1.0 -1.0 0.40
35.0 -1.0 -1.0 0.38
-25.0 -11.0 -1.0 0.39
25.0 -11.0 -1.0 0.35
25.0 -1.0 -1.0 0.34
40.0 -11.0 -1.0 0.40
-45.0 -4.0 -1.0 0.42
15.0 -16.0 -1.0 0.42
-45.0 -16.0 -1.0 0.44
30.0 -21.0 -1.0 0.33
15.0 -4.0 -1.0 0.44
-30.0 -4.0 -1.0 0.45
5.0 -16.0 -1.0 0.54
-10.0 -16.0 -1.0 0.39
35.0 -6.0 -1.0 0.45
0.0 -4.0 -1.0 0.77
5.0 -21.0 -1.0 0.50
-5.0 -16.0 -1.0 0.32
25.0 -16.0 -1.0 0.37
-35.0 -11.0 -1.0 0.42
-30.0 4.0 1.0 0.68
-45.0 -21.0 -1.0 0.59
10.0 9.0 1.0 0.53
-15.0 -6.0 1.0 0.86
-5.0 -1.0 1.0 0.33
-25.0 -16.0 -1.0 0.72
10.0 -11.0 -1.0 0.45
5.0 -8.0 -1.0 1.23
-20.0 -8.0 -1.0 0.38
-35.0 -16.0 -1.0 0.38
5.0 -1.0 -1.0 0.37
30.0 -16.0 -1.0 0.43
-10.0 -8.0 -1.0 0.74
35.0 -8.0 -1.0 0.57
-20.0 -6.0 -1.0 0.52
-5.0 -21.0 -1.0 0.54
-10.0 -11.0 -1.0 0.58
-35.0 -8.0 -1.0 0.49
-35.0 -6.0 -1.0 0.52
-25.0 -8.0 -1.0 0.36
20.0 4.0 1.0 0.90
-25.0 -21.0 -1.0 0.72
-40.0 -11.0 -1.0 0.88
-10.0 -21.0 -1.0 0.62
-40.0 9.0 1.0 0.58
30.0 -4.0 1.0 0.78
-20.0 -16.0 1.0 0.66
5.0 4.0 1.0 0.35
25.0 -8.0 -1.0 0.78
40.0 -6.0 -1.0 0.38
5.0 -4.0 -1.0 0.39
20.0 -21.0 -1.0 0.45
0.0 9.0 1.0 0.61
-30.0 -6.0 1.0 0.55
-20.0 -11.0 1.0 0.51
15.0 -8.0 1.0 0.60
-15.0 4.0 1.0 0.55
20.0 9.0 -1.0 1.13
-40.0 -6.0 -1.0 0.40
-20.0 -21.0 -1.0 0.47
-35.0 -21.0 -1.0 0.35
-30.0 -11.0 1.0 0.70
-10.0 9.0 1.0 0.38
40.0 -16.0 -1.0 0.77
-10.0 -1.0 1.0 0.86
40.0 -8.0 -1.0 1.44
40.0 -4.0 1.0 1.10
10.0 -6.0 1.0 1.30
5.0 -6.0 1.0 0.51
-40.0 4.0 1.0 0.77
-30.0 -21.0 -1.0 0.75
20.0 -16.0 -1.0 0.45
-40.0 -16.0 -1.0 0.36
-30.0 -16.0 -1.0 0.49
-15.0 -11.0 -1.0 0.46
15.0 9.0 1.0 0.98
-5.0 -4.0 -1.0 1.57
-25.0 4.0 1.0 0.63
-5.0 -11.0 -1.0 1.80
-35.0 4.0 1.0 0.65
-45.0 -8.0 -1.0 1.40
-20.0 9.0 1.0 0.58
-40.0 -8.0 1.0 0.99
-15.0 -8.0 1.0 0.64
10.0 -1.0 -1.0 1.26
0.0 -6.0 1.0 0.90
15.0 4.0 1.0 0.53
-20.0 4.0 1.0 0.45
35.0 -21.0 -1.0 0.66
25.0 -6.0 -1.0 0.28
30.0 4.0 1.0 0.61
10.0 -16.0 -1.0 0.63
20.0 -11.0 -1.0 0.66
0.0 -16.0 -1.0 0.62
-25.0 9.0 1.0 1.08
25.0 -4.0 -1.0 0.74
-5.0 -6.0 -1.0 0.72
25.0 -21.0 -1.0 0.58
10.0 -21.0 -1.0 0.45
-45.0 -1.0 -1.0 0.69
0.0 -1.0 -1.0 0.86
20.0 -1.0 -1.0 0.53
-5.0 -8.0 -1.0 0.50
10.0 -8.0 -1.0 0.41
10.0 -4.0 -1.0 0.43
-5.0 4.0 1.0 0.68
-30.0 -1.0 1.0 0.77
25.0 9.0 1.0 0.77
30.0 -11.0 -1.0 1.00
20.0 -4.0 -1.0 0.58
35.0 -11.0 -1.0 0.60
-40.0 -4.0 -1.0 0.86
-10.0 4.0 1.0 0.94
15.0 -1.0 -1.0 0.66
40.0 -21.0 -1.0 0.57
-35.0 -4.0 -1.0 1.01
35.0 4.0 1.0 0.82
-45.0 4.0 1.0 0.58
-25.0 -4.0 -1.0 0.99
40.0 4.0 1.0 1.04
-30.0 -8.0 -1.0 0.58
-20.0 -4.0 1.0 1.65
30.0 -8.0 1.0 1.49
-45.0 9.0 1.0 0.45
-40.0 -1.0 1.0 0.46
-15.0 -4.0 1.0 0.45
-15.0 -16.0 -1.0 0.65
20.0 -6.0 -1.0 0.56
-45.0 -6.0 -1.0 0.42
-25.0 -6.0 -1.0 0.58
-35.0 -1.0 -1.0 0.63
0.0 4.0 1.0 0.65
10.0 4.0 1.0 0.53
15.0 -11.0 -1.0 0.65
-45.0 -11.0 -1.0 0.45
-15.0 9.0 1.0 0.62
0.0 -8.0 -1.0 0.55
0.0 -11.0 -1.0 0.40
-10.0 -4.0 1.0 0.74
5.0 9.0 1.0 0.44
