Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 12;
nRepetitions = 10;
condition = tilt15;
location = v;
expDate = 2016_Mar_22_1015;
viewDistance_cm = 57;
30.0 15.0 1.0 0.50
-30.0 -2.0 -1.0 0.83
-35.0 -5.0 -1.0 0.76
0.0 -10.0 -1.0 0.39
-45.0 0.0 -1.0 0.70
15.0 15.0 1.0 0.64
-10.0 2.0 1.0 1.81
-30.0 -10.0 -1.0 0.80
-30.0 -5.0 -1.0 0.73
-35.0 -15.0 -1.0 0.31
-25.0 -15.0 -1.0 0.25
35.0 10.0 1.0 1.37
25.0 2.0 1.0 0.77
30.0 -2.0 -1.0 0.78
-40.0 -5.0 -1.0 0.38
30.0 2.0 -1.0 0.32
5.0 -15.0 -1.0 0.45
35.0 2.0 -1.0 0.47
0.0 10.0 1.0 0.68
-35.0 -2.0 -1.0 0.67
-20.0 -10.0 -1.0 0.40
5.0 -10.0 -1.0 0.32
-40.0 -2.0 -1.0 0.33
-35.0 0.0 -1.0 0.73
40.0 -5.0 -1.0 0.39
40.0 -2.0 -1.0 0.38
-25.0 -5.0 -1.0 0.39
-5.0 0.0 -1.0 1.52
-15.0 -15.0 -1.0 0.42
40.0 -10.0 -1.0 0.37
15.0 0.0 -1.0 0.59
10.0 -2.0 -1.0 0.34
30.0 -2.0 -1.0 0.98
5.0 0.0 -1.0 1.79
10.0 15.0 1.0 0.97
40.0 -15.0 -1.0 0.69
-25.0 2.0 1.0 1.67
-10.0 -5.0 -1.0 0.83
-20.0 -2.0 -1.0 0.50
0.0 -10.0 -1.0 0.37
-30.0 15.0 1.0 0.74
-5.0 2.0 1.0 0.94
5.0 5.0 1.0 0.73
35.0 -5.0 -1.0 0.73
25.0 -5.0 -1.0 0.53
-25.0 5.0 1.0 0.72
-35.0 -2.0 -1.0 0.75
-15.0 -2.0 -1.0 0.76
0.0 5.0 1.0 0.73
35.0 2.0 1.0 1.31
5.0 -5.0 -1.0 0.80
-25.0 -15.0 -1.0 0.43
25.0 -15.0 -1.0 0.40
30.0 -10.0 -1.0 0.33
30.0 15.0 1.0 0.72
20.0 5.0 1.0 0.71
30.0 0.0 -1.0 0.68
-45.0 10.0 1.0 0.85
-15.0 15.0 1.0 0.48
25.0 10.0 1.0 0.61
35.0 -10.0 -1.0 0.64
25.0 15.0 -1.0 0.54
-5.0 10.0 1.0 1.00
5.0 -2.0 -1.0 0.69
20.0 -5.0 -1.0 0.39
25.0 2.0 -1.0 0.40
-20.0 2.0 -1.0 0.54
20.0 0.0 -1.0 0.57
10.0 -10.0 -1.0 0.32
-25.0 0.0 -1.0 0.37
15.0 15.0 1.0 0.76
-15.0 0.0 -1.0 1.28
-20.0 5.0 -1.0 2.85
20.0 -2.0 -1.0 0.44
35.0 15.0 -1.0 0.79
-10.0 5.0 1.0 0.56
-40.0 0.0 -1.0 0.80
0.0 15.0 1.0 0.62
-10.0 0.0 -1.0 2.66
0.0 -2.0 -1.0 0.40
0.0 10.0 1.0 0.82
-10.0 15.0 1.0 0.47
-35.0 5.0 1.0 1.29
15.0 -10.0 -1.0 0.77
-30.0 -2.0 -1.0 0.39
-5.0 -15.0 -1.0 0.39
15.0 2.0 -1.0 0.41
5.0 -15.0 -1.0 0.36
30.0 -5.0 -1.0 0.36
-30.0 -15.0 -1.0 0.48
-40.0 -15.0 -1.0 0.28
-45.0 -5.0 -1.0 0.27
-30.0 -5.0 -1.0 0.31
-25.0 10.0 -1.0 0.29
15.0 -15.0 -1.0 0.91
-35.0 15.0 1.0 0.73
25.0 -10.0 -1.0 0.76
15.0 -5.0 -1.0 0.37
-15.0 2.0 -1.0 0.44
-40.0 15.0 1.0 1.04
-45.0 5.0 1.0 1.79
-35.0 -5.0 -1.0 0.75
30.0 5.0 -1.0 0.42
20.0 2.0 1.0 1.47
35.0 -15.0 -1.0 0.80
20.0 -10.0 -1.0 0.45
20.0 -15.0 -1.0 0.39
40.0 15.0 1.0 0.87
10.0 0.0 -1.0 0.69
-40.0 5.0 -1.0 1.00
-45.0 -15.0 -1.0 0.75
-30.0 -10.0 -1.0 0.38
10.0 -15.0 -1.0 0.39
-45.0 0.0 -1.0 0.38
-35.0 10.0 1.0 1.69
5.0 10.0 1.0 0.41
-10.0 -10.0 -1.0 0.61
30.0 -15.0 -1.0 0.38
-25.0 -2.0 -1.0 0.33
20.0 15.0 1.0 0.89
-35.0 -10.0 -1.0 0.69
-40.0 2.0 -1.0 0.41
-45.0 -2.0 -1.0 0.35
-20.0 15.0 1.0 0.79
40.0 5.0 -1.0 1.89
10.0 5.0 1.0 1.62
10.0 -5.0 -1.0 0.65
-15.0 5.0 -1.0 0.53
5.0 15.0 1.0 1.01
25.0 5.0 -1.0 2.90
-10.0 -15.0 -1.0 0.55
15.0 -2.0 -1.0 0.47
0.0 0.0 -1.0 0.35
-30.0 0.0 -1.0 0.37
-40.0 -5.0 -1.0 0.35
-40.0 -10.0 -1.0 0.35
-40.0 10.0 1.0 3.94
10.0 10.0 1.0 0.49
25.0 0.0 -1.0 0.73
-30.0 10.0 1.0 1.66
35.0 10.0 1.0 0.66
15.0 10.0 1.0 0.46
40.0 2.0 -1.0 2.54
35.0 0.0 -1.0 0.50
0.0 -15.0 -1.0 0.40
-25.0 15.0 1.0 0.88
-15.0 -10.0 -1.0 0.69
-5.0 -2.0 -1.0 0.46
35.0 5.0 -1.0 0.31
-5.0 -10.0 -1.0 0.31
-10.0 10.0 -1.0 0.32
20.0 10.0 1.0 0.93
35.0 -2.0 -1.0 1.04
-45.0 2.0 -1.0 0.64
10.0 2.0 -1.0 1.45
-10.0 -2.0 -1.0 0.65
5.0 2.0 1.0 2.26
-5.0 15.0 1.0 0.49
-15.0 -5.0 -1.0 0.97
-30.0 5.0 1.0 1.73
-20.0 -15.0 -1.0 0.81
-20.0 10.0 1.0 1.82
0.0 -5.0 -1.0 0.90
-20.0 0.0 1.0 0.76
-45.0 15.0 1.0 0.84
-20.0 -5.0 -1.0 1.71
-15.0 10.0 1.0 3.18
0.0 2.0 1.0 2.11
-35.0 -15.0 -1.0 0.81
30.0 10.0 1.0 1.66
-30.0 2.0 1.0 0.58
30.0 2.0 1.0 0.69
-10.0 2.0 1.0 0.53
-5.0 5.0 1.0 0.44
40.0 0.0 1.0 0.63
-35.0 2.0 1.0 0.49
-5.0 -5.0 1.0 1.13
40.0 10.0 1.0 0.50
15.0 5.0 1.0 0.52
25.0 -2.0 1.0 0.41
-25.0 -10.0 -1.0 1.49
-45.0 -10.0 -1.0 0.82
10.0 -10.0 -1.0 0.65
20.0 -2.0 -1.0 0.49
15.0 -15.0 -1.0 0.31
-5.0 15.0 1.0 0.79
-15.0 10.0 1.0 0.41
-45.0 15.0 1.0 0.32
-30.0 0.0 -1.0 0.65
20.0 -10.0 -1.0 0.37
-25.0 -5.0 -1.0 0.29
-45.0 5.0 -1.0 0.30
15.0 -5.0 -1.0 0.68
-5.0 -10.0 -1.0 0.31
-45.0 -10.0 -1.0 0.47
15.0 0.0 -1.0 0.60
10.0 -2.0 -1.0 0.34
-20.0 10.0 1.0 0.78
35.0 10.0 1.0 0.67
40.0 2.0 -1.0 2.13
-45.0 -5.0 -1.0 0.36
-40.0 0.0 -1.0 0.28
-35.0 2.0 -1.0 0.29
-20.0 5.0 1.0 1.13
-15.0 -5.0 -1.0 0.76
-30.0 5.0 1.0 1.55
20.0 -15.0 -1.0 0.67
35.0 2.0 -1.0 0.45
35.0 15.0 1.0 2.22
5.0 -15.0 -1.0 0.58
-40.0 2.0 -1.0 0.54
-45.0 0.0 -1.0 0.48
20.0 15.0 1.0 0.64
10.0 2.0 -1.0 1.21
10.0 0.0 -1.0 0.41
5.0 0.0 -1.0 0.43
10.0 15.0 1.0 0.70
25.0 10.0 1.0 0.89
0.0 0.0 -1.0 0.72
20.0 0.0 -1.0 0.52
0.0 -15.0 -1.0 0.32
30.0 -10.0 -1.0 0.40
20.0 10.0 1.0 0.82
10.0 10.0 1.0 0.40
-15.0 5.0 1.0 0.43
-25.0 -10.0 -1.0 0.65
15.0 15.0 1.0 0.69
35.0 -10.0 -1.0 0.63
40.0 0.0 -1.0 0.37
25.0 -2.0 -1.0 0.40
-20.0 0.0 -1.0 0.73
-10.0 -5.0 -1.0 0.71
-30.0 10.0 -1.0 1.52
-30.0 2.0 -1.0 0.55
-20.0 -5.0 -1.0 0.79
-25.0 2.0 -1.0 1.69
15.0 5.0 -1.0 0.73
5.0 10.0 1.0 1.17
-10.0 10.0 1.0 0.89
35.0 0.0 -1.0 0.89
-10.0 15.0 1.0 0.98
25.0 15.0 1.0 0.69
-15.0 -15.0 -1.0 0.78
30.0 -15.0 -1.0 2.35
40.0 10.0 1.0 0.86
10.0 -5.0 -1.0 0.74
-35.0 -2.0 -1.0 0.50
40.0 -15.0 -1.0 0.53
0.0 -2.0 -1.0 1.21
-5.0 10.0 1.0 3.04
10.0 -15.0 -1.0 0.64
5.0 2.0 1.0 1.72
40.0 15.0 1.0 0.43
-5.0 -2.0 -1.0 0.76
-40.0 15.0 1.0 0.77
30.0 -5.0 -1.0 0.68
-15.0 -2.0 -1.0 0.45
20.0 -5.0 -1.0 0.33
15.0 -10.0 -1.0 0.35
-10.0 -15.0 -1.0 0.35
-15.0 0.0 -1.0 0.34
40.0 -2.0 -1.0 0.93
30.0 10.0 1.0 0.85
-40.0 -5.0 -1.0 0.76
5.0 -5.0 -1.0 0.40
-35.0 -15.0 -1.0 0.42
-5.0 -5.0 -1.0 0.57
-10.0 0.0 -1.0 0.31
0.0 15.0 1.0 0.74
0.0 -5.0 -1.0 1.51
30.0 5.0 -1.0 1.30
-45.0 10.0 1.0 0.93
35.0 5.0 1.0 0.64
25.0 -15.0 -1.0 0.75
-35.0 -5.0 -1.0 0.48
-25.0 -2.0 -1.0 0.60
-25.0 5.0 -1.0 0.55
20.0 2.0 -1.0 0.58
-45.0 -2.0 -1.0 0.36
5.0 -10.0 -1.0 0.38
-20.0 -10.0 -1.0 0.52
-45.0 2.0 -1.0 0.65
-40.0 -2.0 -1.0 0.34
-40.0 -15.0 -1.0 0.46
-10.0 5.0 -1.0 0.47
15.0 -2.0 -1.0 0.69
25.0 -5.0 -1.0 0.46
-20.0 -2.0 -1.0 0.33
40.0 5.0 -1.0 0.77
0.0 10.0 1.0 0.78
-10.0 -10.0 -1.0 0.78
20.0 5.0 -1.0 1.40
15.0 10.0 1.0 0.86
25.0 5.0 -1.0 1.41
5.0 15.0 1.0 0.68
35.0 -5.0 -1.0 0.49
5.0 -2.0 -1.0 0.85
-5.0 -15.0 -1.0 0.42
30.0 0.0 -1.0 0.56
40.0 -5.0 -1.0 0.35
-20.0 15.0 1.0 0.70
25.0 2.0 -1.0 0.62
-5.0 2.0 1.0 1.15
-25.0 10.0 1.0 0.73
40.0 -10.0 -1.0 0.67
-45.0 -15.0 -1.0 0.70
-25.0 0.0 -1.0 0.93
-30.0 -10.0 -1.0 0.33
5.0 5.0 1.0 0.99
0.0 -10.0 -1.0 0.66
-25.0 15.0 1.0 0.54
30.0 -2.0 -1.0 0.66
10.0 5.0 1.0 0.64
-20.0 -15.0 -1.0 0.39
-30.0 15.0 1.0 0.58
-30.0 -15.0 -1.0 0.71
-20.0 2.0 1.0 0.74
-15.0 15.0 1.0 0.41
30.0 15.0 1.0 0.36
0.0 5.0 1.0 0.28
35.0 -2.0 -1.0 0.76
-30.0 -2.0 -1.0 0.71
-5.0 5.0 1.0 0.58
-40.0 5.0 1.0 0.57
-15.0 -10.0 -1.0 0.62
35.0 -15.0 -1.0 0.28
-40.0 -10.0 -1.0 0.32
-5.0 0.0 -1.0 0.30
15.0 2.0 1.0 1.50
-35.0 10.0 1.0 0.34
-30.0 -5.0 -1.0 0.72
-35.0 5.0 1.0 1.24
25.0 0.0 -1.0 0.66
25.0 -10.0 -1.0 0.31
-15.0 2.0 1.0 0.69
-35.0 15.0 1.0 0.38
-40.0 10.0 1.0 0.30
-35.0 -10.0 -1.0 0.67
-10.0 2.0 1.0 1.34
-35.0 0.0 1.0 0.92
-10.0 -2.0 1.0 1.03
30.0 2.0 1.0 0.92
-25.0 -15.0 -1.0 0.65
0.0 2.0 1.0 0.84
-35.0 15.0 1.0 0.68
-30.0 -2.0 -1.0 0.75
-5.0 0.0 -1.0 1.16
-45.0 15.0 1.0 0.65
-10.0 -15.0 -1.0 0.59
0.0 0.0 1.0 0.79
-15.0 10.0 1.0 0.38
35.0 5.0 1.0 0.27
40.0 0.0 -1.0 1.37
-20.0 10.0 1.0 0.69
-45.0 0.0 -1.0 0.70
-25.0 10.0 1.0 0.73
-5.0 5.0 1.0 0.71
25.0 -15.0 -1.0 0.70
-20.0 -5.0 -1.0 0.42
10.0 0.0 -1.0 0.48
0.0 2.0 -1.0 0.76
30.0 0.0 -1.0 0.34
35.0 10.0 1.0 1.36
-5.0 -5.0 -1.0 0.72
-25.0 5.0 -1.0 0.89
20.0 0.0 -1.0 0.39
15.0 -15.0 -1.0 0.40
15.0 0.0 -1.0 0.55
-40.0 2.0 -1.0 0.45
20.0 -10.0 -1.0 0.51
15.0 15.0 1.0 0.70
40.0 -10.0 -1.0 0.65
-40.0 0.0 -1.0 0.37
-40.0 15.0 1.0 0.74
20.0 5.0 -1.0 1.27
30.0 -2.0 -1.0 0.34
30.0 2.0 -1.0 0.43
15.0 5.0 -1.0 0.46
-25.0 -2.0 -1.0 0.36
-25.0 -15.0 -1.0 0.30
10.0 2.0 -1.0 0.15
0.0 5.0 -1.0 0.78
10.0 -15.0 -1.0 0.46
10.0 -2.0 -1.0 0.30
-45.0 -5.0 -1.0 0.36
-25.0 -5.0 -1.0 0.38
30.0 -5.0 -1.0 0.27
-20.0 5.0 -1.0 1.36
0.0 -15.0 -1.0 0.46
-20.0 0.0 -1.0 0.38
-35.0 5.0 -1.0 0.73
-40.0 -15.0 -1.0 0.36
10.0 10.0 1.0 0.74
-35.0 -15.0 -1.0 0.67
25.0 5.0 -1.0 0.67
15.0 10.0 1.0 2.90
-15.0 15.0 1.0 0.45
10.0 5.0 -1.0 1.18
-40.0 -10.0 -1.0 0.68
20.0 -15.0 -1.0 0.45
-35.0 -10.0 -1.0 0.48
15.0 -10.0 -1.0 0.43
-15.0 -10.0 -1.0 0.43
-30.0 10.0 1.0 0.90
-5.0 -15.0 -1.0 0.63
25.0 15.0 1.0 0.97
30.0 10.0 1.0 0.53
-35.0 10.0 1.0 0.33
-45.0 10.0 1.0 0.36
-40.0 10.0 1.0 0.34
-5.0 -2.0 1.0 0.32
-30.0 -15.0 -1.0 0.33
0.0 -5.0 -1.0 0.37
25.0 -2.0 -1.0 0.62
-15.0 2.0 -1.0 0.34
30.0 15.0 1.0 0.64
-25.0 -10.0 -1.0 0.69
0.0 -10.0 -1.0 0.34
-25.0 2.0 -1.0 0.88
0.0 10.0 1.0 0.71
25.0 -10.0 -1.0 0.57
-45.0 -15.0 -1.0 0.42
-30.0 2.0 -1.0 0.55
-10.0 2.0 -1.0 2.78
-15.0 -15.0 -1.0 0.44
5.0 5.0 1.0 1.34
20.0 10.0 1.0 0.37
5.0 0.0 1.0 1.51
0.0 -2.0 1.0 0.66
-10.0 -5.0 -1.0 0.69
-20.0 -10.0 -1.0 0.54
-15.0 5.0 1.0 0.89
-30.0 5.0 1.0 0.51
-40.0 5.0 1.0 0.48
-45.0 -10.0 -1.0 0.72
10.0 15.0 1.0 0.67
15.0 -5.0 -1.0 0.63
-35.0 2.0 -1.0 0.69
40.0 -2.0 -1.0 0.46
-10.0 -10.0 -1.0 0.56
-5.0 15.0 1.0 0.79
20.0 -2.0 -1.0 0.69
5.0 -5.0 -1.0 0.78
-30.0 15.0 1.0 0.68
-30.0 -10.0 -1.0 0.88
-10.0 5.0 1.0 0.87
10.0 -10.0 -1.0 0.58
35.0 -10.0 -1.0 0.45
-5.0 2.0 1.0 1.03
5.0 2.0 1.0 1.48
-35.0 -2.0 1.0 2.12
-45.0 5.0 1.0 0.67
5.0 -15.0 -1.0 0.73
-30.0 -5.0 -1.0 0.41
40.0 10.0 1.0 0.74
35.0 -5.0 -1.0 1.01
40.0 5.0 -1.0 0.73
-45.0 -2.0 -1.0 0.54
-10.0 0.0 -1.0 0.50
40.0 -5.0 -1.0 0.59
-5.0 -10.0 -1.0 0.52
35.0 2.0 -1.0 0.91
40.0 15.0 1.0 0.90
5.0 -10.0 -1.0 0.80
25.0 10.0 1.0 0.90
-10.0 -2.0 -1.0 0.50
40.0 -15.0 -1.0 0.47
30.0 5.0 -1.0 0.32
-40.0 -5.0 -1.0 0.53
-15.0 -2.0 -1.0 0.45
-35.0 0.0 -1.0 0.57
-45.0 2.0 -1.0 0.42
40.0 2.0 -1.0 0.43
20.0 15.0 1.0 0.78
-25.0 15.0 1.0 0.40
-15.0 -5.0 -1.0 0.65
-30.0 0.0 -1.0 0.53
0.0 15.0 1.0 0.65
5.0 15.0 1.0 0.33
-20.0 -15.0 -1.0 0.59
30.0 -15.0 -1.0 0.38
35.0 15.0 1.0 0.62
-10.0 15.0 1.0 0.33
10.0 -5.0 -1.0 0.55
35.0 0.0 -1.0 0.35
-20.0 -2.0 -1.0 0.37
30.0 -10.0 -1.0 0.32
25.0 2.0 -1.0 0.38
35.0 -2.0 -1.0 0.36
-10.0 10.0 1.0 0.68
25.0 0.0 -1.0 0.62
-5.0 10.0 1.0 0.64
15.0 -2.0 -1.0 0.66
5.0 10.0 1.0 0.80
-20.0 2.0 -1.0 0.47
35.0 -15.0 -1.0 0.42
20.0 2.0 -1.0 0.47
-40.0 -2.0 -1.0 0.55
20.0 -5.0 -1.0 0.34
5.0 -2.0 -1.0 0.31
-20.0 15.0 1.0 0.77
-35.0 -5.0 -1.0 0.67
-15.0 0.0 -1.0 0.47
25.0 -5.0 -1.0 0.39
-25.0 0.0 -1.0 0.65
15.0 2.0 -1.0 1.50
20.0 -10.0 -1.0 0.73
5.0 0.0 -1.0 0.66
0.0 5.0 -1.0 0.31
-30.0 -5.0 -1.0 0.59
40.0 15.0 1.0 0.91
-45.0 2.0 -1.0 0.91
30.0 -5.0 -1.0 0.53
25.0 -10.0 -1.0 0.30
40.0 0.0 -1.0 0.28
-40.0 -10.0 -1.0 0.35
-40.0 -5.0 -1.0 0.28
15.0 -10.0 -1.0 0.34
-10.0 -5.0 -1.0 0.46
-20.0 5.0 1.0 0.91
-45.0 15.0 1.0 0.44
35.0 15.0 1.0 0.49
-25.0 15.0 1.0 0.44
-40.0 0.0 -1.0 0.75
20.0 10.0 1.0 0.86
15.0 -5.0 -1.0 0.53
-35.0 -15.0 -1.0 0.45
40.0 -15.0 -1.0 0.33
30.0 10.0 -1.0 1.62
20.0 -5.0 -1.0 0.46
40.0 10.0 1.0 1.13
-15.0 15.0 1.0 0.59
10.0 -10.0 -1.0 0.69
-10.0 2.0 -1.0 0.42
-5.0 15.0 1.0 0.71
10.0 -5.0 -1.0 0.70
35.0 2.0 -1.0 0.43
-10.0 0.0 -1.0 0.39
10.0 15.0 1.0 0.68
10.0 5.0 1.0 1.81
5.0 -15.0 -1.0 0.53
0.0 10.0 1.0 0.82
-25.0 2.0 -1.0 0.71
25.0 -5.0 -1.0 0.54
-10.0 -10.0 -1.0 0.34
30.0 -2.0 -1.0 0.34
-20.0 10.0 1.0 0.78
0.0 -2.0 -1.0 1.01
-40.0 2.0 -1.0 0.40
5.0 -2.0 -1.0 0.45
35.0 10.0 1.0 0.85
-35.0 15.0 1.0 0.42
-35.0 -2.0 -1.0 0.61
-10.0 15.0 1.0 0.82
-10.0 10.0 1.0 0.49
30.0 2.0 -1.0 0.62
25.0 15.0 1.0 0.78
35.0 5.0 -1.0 0.71
-25.0 -2.0 -1.0 0.43
30.0 -10.0 -1.0 0.36
-45.0 -2.0 -1.0 0.32
-15.0 -10.0 -1.0 0.41
-10.0 -15.0 -1.0 0.42
-30.0 2.0 -1.0 0.68
35.0 -5.0 -1.0 0.36
-15.0 0.0 -1.0 1.83
25.0 0.0 -1.0 0.36
-5.0 -15.0 -1.0 0.30
-25.0 -10.0 -1.0 0.37
15.0 -15.0 -1.0 0.32
-45.0 10.0 1.0 1.16
-35.0 -10.0 -1.0 0.90
5.0 5.0 1.0 1.82
20.0 2.0 -1.0 0.74
35.0 -2.0 -1.0 0.42
35.0 0.0 -1.0 0.29
10.0 10.0 1.0 0.72
-25.0 0.0 -1.0 1.17
-5.0 10.0 1.0 0.80
-30.0 15.0 1.0 0.44
-15.0 10.0 1.0 0.42
0.0 -5.0 -1.0 0.63
20.0 15.0 1.0 0.58
-35.0 10.0 1.0 0.60
-45.0 -5.0 -1.0 0.62
10.0 -2.0 -1.0 0.42
-45.0 0.0 -1.0 0.45
-5.0 0.0 -1.0 0.64
-20.0 -10.0 -1.0 0.52
0.0 0.0 -1.0 0.67
-15.0 -15.0 -1.0 0.48
-5.0 -2.0 -1.0 1.74
25.0 -15.0 -1.0 0.36
30.0 5.0 -1.0 0.72
5.0 -5.0 -1.0 0.44
0.0 15.0 1.0 0.70
15.0 10.0 1.0 0.68
-5.0 -10.0 -1.0 0.84
0.0 2.0 1.0 1.50
20.0 5.0 -1.0 1.80
-20.0 -2.0 -1.0 0.66
-5.0 5.0 1.0 1.48
-20.0 -5.0 -1.0 0.59
-25.0 10.0 1.0 0.82
-30.0 5.0 1.0 0.60
-10.0 5.0 1.0 0.55
-5.0 2.0 1.0 0.72
-40.0 -2.0 1.0 0.66
-35.0 2.0 1.0 0.48
-40.0 15.0 1.0 0.44
-15.0 -2.0 -1.0 1.14
-40.0 5.0 1.0 0.82
25.0 5.0 1.0 0.57
-30.0 -15.0 -1.0 0.75
15.0 5.0 -1.0 0.58
-45.0 -15.0 -1.0 0.42
-20.0 0.0 -1.0 0.83
40.0 -5.0 -1.0 0.59
-20.0 2.0 -1.0 0.97
25.0 2.0 -1.0 0.76
-30.0 -2.0 -1.0 0.96
20.0 -15.0 -1.0 0.42
-45.0 -10.0 -1.0 0.33
-5.0 -5.0 -1.0 0.34
5.0 2.0 -1.0 0.42
