Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 11;
nRepetitions = 10;
condition = tilt30;
location = v;
expDate = 2016_Mar_04_1553;
viewDistance_cm = 57;
-20.0 9.0 1.0 0.40
-20.0 -6.0 1.0 0.49
-25.0 -4.0 1.0 0.41
-45.0 -4.0 1.0 0.38
-40.0 -4.0 1.0 0.56
-35.0 9.0 1.0 0.45
-35.0 -6.0 1.0 0.70
25.0 9.0 1.0 0.63
-25.0 4.0 1.0 0.52
-40.0 -1.0 1.0 0.45
-30.0 9.0 1.0 0.38
40.0 -16.0 -1.0 0.46
35.0 -16.0 -1.0 0.38
0.0 -11.0 -1.0 0.40
20.0 -8.0 -1.0 0.40
-20.0 -11.0 1.0 0.83
15.0 -16.0 -1.0 0.51
10.0 -11.0 -1.0 0.50
-40.0 -21.0 -1.0 0.65
40.0 -21.0 -1.0 0.62
25.0 -11.0 -1.0 0.57
30.0 -21.0 -1.0 0.30
10.0 9.0 1.0 0.43
5.0 -8.0 -1.0 0.91
10.0 -6.0 -1.0 0.54
25.0 4.0 1.0 0.54
-30.0 -1.0 1.0 0.40
-15.0 -8.0 1.0 0.65
-15.0 4.0 1.0 0.40
-5.0 -1.0 1.0 0.43
10.0 -4.0 1.0 0.44
-20.0 -4.0 1.0 0.41
20.0 -8.0 1.0 0.49
40.0 9.0 1.0 0.40
-10.0 4.0 1.0 0.35
20.0 -1.0 1.0 0.29
20.0 -11.0 1.0 0.51
20.0 4.0 1.0 0.39
-30.0 9.0 1.0 0.34
-25.0 -21.0 -1.0 1.50
25.0 -1.0 1.0 0.58
-5.0 -4.0 1.0 0.99
-35.0 -21.0 -1.0 1.31
20.0 9.0 1.0 1.29
-20.0 9.0 1.0 0.46
0.0 4.0 1.0 0.51
40.0 -21.0 -1.0 0.46
15.0 -21.0 -1.0 0.39
-10.0 9.0 1.0 0.42
20.0 -21.0 -1.0 0.48
-20.0 -16.0 -1.0 0.60
30.0 -8.0 -1.0 0.53
-25.0 -6.0 -1.0 0.45
5.0 -6.0 -1.0 0.54
-10.0 -21.0 -1.0 0.43
-5.0 -6.0 -1.0 0.67
5.0 4.0 1.0 0.79
-40.0 -4.0 1.0 0.48
-40.0 -1.0 1.0 0.41
25.0 -11.0 1.0 0.46
35.0 -16.0 -1.0 1.38
5.0 -16.0 -1.0 0.47
35.0 9.0 1.0 0.52
0.0 -1.0 1.0 0.56
15.0 -8.0 -1.0 0.55
-5.0 9.0 1.0 0.47
-15.0 -6.0 1.0 0.58
-25.0 -16.0 1.0 0.94
-15.0 -11.0 -1.0 0.80
15.0 -6.0 -1.0 0.87
30.0 -4.0 -1.0 0.42
10.0 -16.0 -1.0 0.42
-5.0 -11.0 -1.0 0.55
-25.0 -1.0 1.0 0.46
15.0 4.0 -1.0 0.79
40.0 -16.0 -1.0 0.44
25.0 9.0 -1.0 0.82
35.0 -11.0 -1.0 0.42
5.0 -21.0 -1.0 0.37
-20.0 -8.0 1.0 0.70
-30.0 -6.0 1.0 0.38
-25.0 -4.0 1.0 0.33
-10.0 -6.0 1.0 0.40
15.0 -1.0 1.0 0.57
-45.0 -1.0 1.0 0.53
15.0 -4.0 1.0 0.49
30.0 9.0 1.0 0.68
-35.0 -1.0 1.0 0.86
-10.0 -8.0 -1.0 0.74
-20.0 -1.0 1.0 0.68
25.0 -6.0 -1.0 0.45
15.0 -11.0 -1.0 0.44
-10.0 -4.0 1.0 0.52
-35.0 -8.0 1.0 0.67
35.0 -1.0 1.0 0.45
25.0 -8.0 1.0 0.55
-40.0 -8.0 1.0 0.57
30.0 -16.0 -1.0 1.33
40.0 -11.0 -1.0 0.46
-15.0 -21.0 -1.0 0.48
-20.0 -21.0 -1.0 0.45
0.0 -11.0 -1.0 0.55
-20.0 -11.0 1.0 1.35
35.0 -21.0 -1.0 0.64
0.0 -6.0 -1.0 0.51
-30.0 -4.0 1.0 0.55
-30.0 -8.0 1.0 0.57
-5.0 -8.0 -1.0 0.58
-20.0 4.0 1.0 0.42
25.0 -16.0 -1.0 0.61
-45.0 -8.0 -1.0 0.45
-10.0 -1.0 1.0 0.45
40.0 -8.0 -1.0 0.43
-45.0 -21.0 -1.0 0.41
-25.0 -11.0 -1.0 0.39
-35.0 -6.0 -1.0 0.93
-5.0 -16.0 -1.0 0.62
40.0 -4.0 -1.0 1.99
-45.0 4.0 1.0 0.59
-5.0 -21.0 -1.0 0.57
0.0 -4.0 -1.0 0.85
-30.0 -16.0 -1.0 0.58
-30.0 4.0 1.0 0.45
-15.0 9.0 1.0 0.39
-25.0 -8.0 -1.0 0.46
20.0 -4.0 -1.0 0.60
10.0 -21.0 -1.0 0.48
15.0 -16.0 -1.0 0.36
-35.0 -4.0 -1.0 0.45
0.0 -8.0 -1.0 0.72
20.0 -6.0 -1.0 0.41
-45.0 -6.0 -1.0 0.39
-25.0 4.0 -1.0 0.76
10.0 4.0 1.0 1.39
15.0 9.0 1.0 0.43
35.0 -4.0 1.0 0.72
-45.0 -4.0 1.0 1.50
5.0 -11.0 -1.0 0.60
20.0 -16.0 -1.0 0.40
-45.0 -16.0 -1.0 0.38
-40.0 -11.0 -1.0 0.45
-15.0 -1.0 -1.0 2.11
5.0 -4.0 -1.0 0.72
10.0 -8.0 -1.0 0.38
-35.0 -16.0 -1.0 0.40
-35.0 4.0 1.0 0.45
-30.0 -11.0 -1.0 0.50
30.0 -1.0 1.0 0.68
-40.0 9.0 1.0 0.56
40.0 -6.0 1.0 0.61
-5.0 4.0 1.0 0.47
0.0 -21.0 -1.0 0.50
0.0 9.0 1.0 0.47
5.0 -1.0 -1.0 0.74
25.0 -4.0 -1.0 0.46
0.0 -16.0 -1.0 0.38
-15.0 -16.0 -1.0 0.40
-30.0 -21.0 -1.0 0.42
30.0 -6.0 -1.0 0.57
-35.0 9.0 1.0 0.46
40.0 -1.0 1.0 0.51
-25.0 9.0 1.0 0.43
-10.0 -16.0 -1.0 0.49
40.0 4.0 1.0 0.45
35.0 -8.0 -1.0 0.42
25.0 -21.0 -1.0 0.41
10.0 -11.0 -1.0 0.37
-40.0 -16.0 -1.0 0.38
-20.0 -6.0 1.0 0.50
-10.0 -11.0 -1.0 0.56
-15.0 -4.0 1.0 0.74
-40.0 -6.0 1.0 0.62
-45.0 -11.0 1.0 0.65
-35.0 -11.0 -1.0 2.04
35.0 -6.0 1.0 1.43
5.0 9.0 1.0 0.52
30.0 -11.0 1.0 1.14
30.0 4.0 1.0 0.53
-45.0 9.0 1.0 0.47
-40.0 4.0 1.0 0.43
35.0 4.0 1.0 0.44
10.0 -1.0 1.0 1.19
-40.0 -21.0 -1.0 0.69
0.0 -21.0 -1.0 0.34
-5.0 -4.0 1.0 0.50
0.0 -6.0 -1.0 0.49
-30.0 -6.0 -1.0 0.64
-40.0 4.0 1.0 0.90
10.0 -4.0 -1.0 0.50
-40.0 -1.0 -1.0 0.43
-40.0 -6.0 -1.0 0.44
-35.0 -8.0 -1.0 0.47
-10.0 -6.0 -1.0 0.44
-45.0 4.0 1.0 1.07
20.0 -4.0 -1.0 0.96
-10.0 -1.0 1.0 0.82
-35.0 -16.0 -1.0 0.42
-5.0 -11.0 -1.0 0.46
15.0 9.0 1.0 1.09
-10.0 -4.0 1.0 0.62
10.0 -16.0 -1.0 0.59
-45.0 -4.0 -1.0 0.60
-35.0 -1.0 -1.0 0.56
-25.0 -11.0 -1.0 0.50
35.0 4.0 -1.0 0.51
-45.0 -11.0 -1.0 0.66
5.0 9.0 1.0 0.50
-15.0 -16.0 -1.0 0.47
-35.0 -21.0 -1.0 0.40
20.0 4.0 -1.0 0.58
-40.0 -16.0 -1.0 0.44
40.0 -21.0 -1.0 0.41
25.0 -6.0 -1.0 0.38
35.0 -11.0 -1.0 0.42
25.0 -8.0 -1.0 0.51
20.0 -1.0 -1.0 0.40
20.0 -16.0 -1.0 0.39
15.0 -11.0 -1.0 0.47
-15.0 -21.0 -1.0 0.37
5.0 -21.0 -1.0 0.35
10.0 -21.0 -1.0 0.40
5.0 -16.0 -1.0 0.42
30.0 -16.0 -1.0 0.35
-35.0 9.0 1.0 0.50
-20.0 9.0 1.0 0.39
-30.0 -4.0 -1.0 0.47
30.0 -11.0 -1.0 0.43
-45.0 -1.0 -1.0 0.54
-10.0 -16.0 -1.0 0.42
-5.0 -16.0 -1.0 0.43
-5.0 -1.0 1.0 0.51
10.0 -6.0 -1.0 0.46
-30.0 -8.0 -1.0 0.43
15.0 -8.0 -1.0 0.39
-15.0 9.0 1.0 0.49
30.0 -4.0 -1.0 0.46
-25.0 4.0 1.0 0.44
20.0 9.0 1.0 0.47
35.0 -16.0 -1.0 0.45
-25.0 9.0 1.0 0.54
-30.0 -21.0 -1.0 0.44
-30.0 4.0 1.0 0.61
-20.0 4.0 1.0 0.40
-10.0 4.0 1.0 0.45
20.0 -11.0 -1.0 0.50
5.0 4.0 1.0 0.52
10.0 -1.0 -1.0 0.49
30.0 -1.0 -1.0 0.50
25.0 4.0 -1.0 0.37
-10.0 -21.0 -1.0 0.51
0.0 4.0 1.0 0.49
0.0 -11.0 -1.0 0.43
-45.0 -6.0 -1.0 0.41
25.0 9.0 -1.0 0.83
30.0 -21.0 -1.0 0.45
10.0 -8.0 -1.0 0.40
-20.0 -16.0 -1.0 0.42
-40.0 9.0 1.0 0.53
0.0 -16.0 -1.0 0.44
35.0 -21.0 -1.0 0.39
0.0 -4.0 -1.0 0.57
-25.0 -1.0 -1.0 0.77
40.0 -11.0 -1.0 0.55
-35.0 -4.0 -1.0 0.42
15.0 -1.0 -1.0 0.63
30.0 4.0 1.0 0.69
-45.0 -16.0 -1.0 0.48
15.0 -16.0 -1.0 0.41
-5.0 -21.0 -1.0 0.55
-40.0 -11.0 -1.0 0.55
5.0 -1.0 -1.0 0.83
-25.0 -21.0 -1.0 0.50
-25.0 -16.0 -1.0 0.55
35.0 9.0 1.0 0.47
25.0 -16.0 -1.0 0.49
-35.0 -11.0 -1.0 0.43
-20.0 -4.0 1.0 0.92
35.0 -1.0 1.0 0.54
25.0 -1.0 1.0 0.47
40.0 -8.0 1.0 0.49
-15.0 -4.0 1.0 0.65
-10.0 9.0 1.0 0.42
0.0 -1.0 1.0 0.51
20.0 -6.0 1.0 1.30
10.0 -11.0 -1.0 0.47
-30.0 9.0 1.0 0.50
-10.0 -8.0 1.0 0.50
-45.0 9.0 1.0 0.47
5.0 -8.0 -1.0 0.47
-25.0 -6.0 -1.0 0.69
-15.0 4.0 1.0 0.46
-45.0 -21.0 -1.0 0.46
35.0 -6.0 -1.0 0.55
15.0 -4.0 -1.0 0.58
40.0 -1.0 -1.0 0.51
-20.0 -8.0 -1.0 0.60
40.0 -4.0 1.0 0.50
-20.0 -11.0 1.0 0.57
-40.0 -4.0 1.0 0.51
30.0 -8.0 1.0 0.92
-25.0 -4.0 1.0 0.51
5.0 -4.0 1.0 0.49
35.0 -8.0 1.0 0.63
10.0 9.0 1.0 0.59
40.0 -6.0 1.0 0.57
15.0 -21.0 -1.0 0.50
-10.0 -11.0 -1.0 0.50
-5.0 -8.0 -1.0 0.79
-20.0 -6.0 1.0 0.71
30.0 9.0 1.0 0.39
-25.0 -8.0 1.0 0.51
-5.0 4.0 1.0 0.36
0.0 9.0 1.0 0.35
25.0 -11.0 1.0 0.75
30.0 -6.0 1.0 0.42
40.0 -16.0 -1.0 1.65
-30.0 -16.0 -1.0 0.44
-20.0 -1.0 1.0 0.51
-45.0 -8.0 1.0 0.63
-35.0 4.0 1.0 0.47
15.0 -6.0 1.0 0.73
5.0 -11.0 -1.0 0.44
40.0 4.0 1.0 0.45
-5.0 -6.0 -1.0 0.49
25.0 -4.0 1.0 1.36
20.0 -21.0 -1.0 0.51
-20.0 -21.0 -1.0 0.40
0.0 -8.0 -1.0 0.49
-30.0 -1.0 1.0 0.46
-30.0 -11.0 1.0 0.75
-15.0 -8.0 1.0 0.49
-15.0 -11.0 1.0 1.09
-15.0 -1.0 1.0 0.51
10.0 4.0 1.0 0.45
35.0 -4.0 1.0 0.48
-15.0 -6.0 1.0 0.47
-5.0 9.0 1.0 0.37
15.0 4.0 1.0 0.48
40.0 9.0 1.0 0.38
5.0 -6.0 1.0 0.65
25.0 -21.0 -1.0 0.43
-40.0 -8.0 -1.0 0.79
-35.0 -6.0 -1.0 0.52
20.0 -8.0 -1.0 0.46
-40.0 -21.0 -1.0 0.41
20.0 -11.0 -1.0 0.41
-10.0 -11.0 -1.0 0.39
-40.0 9.0 1.0 0.47
-15.0 -16.0 -1.0 0.44
10.0 -6.0 -1.0 0.42
-25.0 4.0 1.0 0.43
30.0 4.0 1.0 0.41
-30.0 -6.0 1.0 0.46
20.0 -16.0 -1.0 0.55
-25.0 -8.0 -1.0 1.41
-45.0 4.0 1.0 0.61
5.0 -11.0 -1.0 0.45
-10.0 -6.0 -1.0 1.11
5.0 -6.0 -1.0 0.65
-30.0 -4.0 1.0 0.81
-35.0 -11.0 -1.0 0.48
-30.0 9.0 1.0 0.36
-10.0 9.0 1.0 0.37
25.0 -4.0 1.0 0.68
0.0 -16.0 -1.0 0.47
-25.0 -4.0 1.0 0.54
-30.0 -16.0 -1.0 0.39
-30.0 -21.0 -1.0 0.46
-5.0 -16.0 -1.0 0.47
-35.0 -4.0 1.0 0.69
25.0 -21.0 -1.0 0.49
-20.0 -11.0 1.0 1.02
0.0 -8.0 -1.0 0.60
-10.0 -1.0 1.0 0.48
-5.0 -6.0 -1.0 0.81
-10.0 -4.0 1.0 0.63
30.0 -6.0 1.0 0.67
-20.0 -6.0 1.0 0.51
40.0 -16.0 -1.0 0.55
-20.0 -16.0 -1.0 0.46
40.0 4.0 1.0 0.48
-25.0 -21.0 -1.0 0.51
-20.0 -1.0 1.0 0.51
20.0 -6.0 1.0 0.66
15.0 -8.0 1.0 1.15
15.0 9.0 1.0 0.48
5.0 -8.0 -1.0 0.49
-15.0 9.0 1.0 0.48
-5.0 -8.0 -1.0 0.56
15.0 -11.0 -1.0 0.44
10.0 -21.0 -1.0 0.38
15.0 -16.0 -1.0 0.39
-25.0 -16.0 -1.0 0.41
-5.0 9.0 1.0 0.43
-45.0 -21.0 -1.0 0.45
-10.0 -8.0 1.0 0.67
0.0 -21.0 -1.0 0.45
-40.0 4.0 1.0 0.42
-5.0 -21.0 -1.0 0.45
40.0 9.0 1.0 0.41
10.0 -1.0 1.0 1.22
-45.0 9.0 1.0 0.51
-15.0 -4.0 1.0 0.53
-40.0 -6.0 1.0 1.70
-30.0 4.0 1.0 0.57
-25.0 -1.0 1.0 0.47
-35.0 4.0 1.0 0.39
20.0 4.0 1.0 0.43
20.0 -21.0 -1.0 0.53
35.0 9.0 1.0 0.58
-45.0 -11.0 -1.0 0.48
10.0 9.0 1.0 0.56
-10.0 4.0 1.0 0.44
-35.0 -8.0 -1.0 0.90
-10.0 -16.0 -1.0 0.45
-40.0 -8.0 -1.0 0.57
15.0 4.0 -1.0 0.56
5.0 -4.0 -1.0 0.52
-20.0 -8.0 -1.0 0.44
10.0 4.0 -1.0 0.53
25.0 9.0 1.0 0.50
-20.0 4.0 1.0 0.40
-40.0 -4.0 1.0 0.56
-35.0 -1.0 1.0 0.50
15.0 -6.0 1.0 0.46
25.0 -6.0 1.0 0.44
10.0 -4.0 1.0 0.39
40.0 -6.0 1.0 0.42
25.0 -11.0 1.0 0.53
-5.0 4.0 1.0 0.47
15.0 -21.0 -1.0 0.90
30.0 9.0 1.0 0.54
0.0 4.0 1.0 0.80
-35.0 9.0 1.0 0.76
30.0 -8.0 1.0 0.76
40.0 -4.0 1.0 0.67
-35.0 -6.0 1.0 0.55
-45.0 -6.0 1.0 0.67
-15.0 -8.0 -1.0 1.19
5.0 -16.0 -1.0 0.39
5.0 -1.0 -1.0 0.63
-20.0 -21.0 -1.0 0.47
25.0 4.0 -1.0 0.80
-45.0 -8.0 -1.0 0.41
40.0 -21.0 -1.0 0.42
20.0 -4.0 -1.0 0.35
40.0 -8.0 -1.0 0.39
-25.0 -11.0 -1.0 0.51
35.0 -16.0 -1.0 0.41
0.0 -11.0 -1.0 0.42
30.0 -4.0 -1.0 0.32
-35.0 -21.0 -1.0 0.35
0.0 -4.0 -1.0 0.33
5.0 4.0 1.0 0.51
-5.0 -11.0 -1.0 0.49
30.0 -21.0 -1.0 0.49
25.0 -16.0 -1.0 0.38
20.0 -8.0 -1.0 0.38
-20.0 9.0 1.0 0.44
-20.0 -4.0 1.0 0.49
0.0 -1.0 1.0 0.39
-15.0 -21.0 -1.0 0.48
40.0 -1.0 1.0 0.84
-45.0 -4.0 1.0 0.57
25.0 -1.0 1.0 0.39
35.0 4.0 1.0 0.37
0.0 -6.0 -1.0 0.62
10.0 -11.0 -1.0 0.37
20.0 -1.0 -1.0 0.35
5.0 -21.0 -1.0 0.39
-40.0 -11.0 -1.0 0.34
0.0 9.0 1.0 0.46
15.0 -1.0 1.0 0.46
-15.0 -6.0 1.0 0.39
35.0 -8.0 -1.0 0.44
30.0 -16.0 -1.0 0.36
15.0 -4.0 1.0 0.61
-45.0 -1.0 1.0 0.81
25.0 -8.0 -1.0 1.09
30.0 -1.0 -1.0 0.69
-10.0 -21.0 -1.0 0.41
35.0 -6.0 -1.0 0.32
20.0 9.0 1.0 0.48
5.0 9.0 1.0 0.44
-30.0 -11.0 -1.0 0.48
30.0 -11.0 1.0 1.05
-5.0 -4.0 1.0 0.69
-30.0 -8.0 1.0 0.49
-15.0 -1.0 1.0 0.41
-40.0 -1.0 1.0 0.40
-5.0 -1.0 1.0 0.40
-15.0 -11.0 1.0 1.20
-25.0 -6.0 1.0 0.53
-45.0 -16.0 1.0 0.60
10.0 -8.0 -1.0 1.61
-15.0 4.0 1.0 0.44
-40.0 -21.0 -1.0 0.36
35.0 -21.0 -1.0 0.45
-30.0 -1.0 1.0 0.48
35.0 -11.0 -1.0 0.45
35.0 -4.0 -1.0 1.40
40.0 -11.0 -1.0 1.16
-25.0 9.0 1.0 0.46
35.0 -1.0 -1.0 0.47
10.0 -16.0 -1.0 0.60
-35.0 -16.0 -1.0 0.54
-40.0 -16.0 -1.0 0.74
-25.0 -1.0 1.0 0.92
20.0 -6.0 -1.0 0.56
-45.0 -4.0 -1.0 0.36
25.0 -8.0 -1.0 0.53
30.0 -6.0 -1.0 0.36
40.0 -16.0 -1.0 0.38
35.0 -1.0 -1.0 0.32
-25.0 -8.0 -1.0 0.84
15.0 -21.0 -1.0 0.54
20.0 -1.0 -1.0 0.59
35.0 -8.0 -1.0 0.36
-25.0 -6.0 -1.0 0.36
30.0 4.0 1.0 0.65
5.0 -11.0 -1.0 0.49
5.0 -4.0 -1.0 0.44
-5.0 -4.0 -1.0 0.66
10.0 -1.0 -1.0 0.52
-40.0 -21.0 -1.0 0.49
15.0 -16.0 -1.0 0.44
-20.0 4.0 1.0 0.49
-5.0 9.0 1.0 0.49
-10.0 -4.0 1.0 0.42
30.0 -8.0 1.0 0.67
-30.0 -8.0 1.0 0.54
-45.0 -6.0 1.0 0.44
-30.0 -4.0 1.0 0.47
10.0 4.0 1.0 0.37
-30.0 -6.0 1.0 0.48
-5.0 -6.0 1.0 0.39
0.0 4.0 1.0 0.47
30.0 -4.0 1.0 0.57
5.0 9.0 1.0 0.42
-40.0 -1.0 1.0 0.57
40.0 -11.0 1.0 0.72
-25.0 -4.0 1.0 0.50
-40.0 -11.0 1.0 0.66
15.0 -6.0 -1.0 0.50
-35.0 -8.0 -1.0 0.43
5.0 4.0 1.0 0.58
-25.0 -21.0 -1.0 0.44
-15.0 -1.0 1.0 0.62
-25.0 4.0 1.0 0.46
35.0 -21.0 -1.0 0.53
35.0 -16.0 -1.0 0.56
-5.0 4.0 1.0 0.49
-35.0 -4.0 1.0 1.49
-5.0 -16.0 -1.0 0.46
-30.0 -11.0 -1.0 2.02
-20.0 -4.0 1.0 0.75
-20.0 -16.0 1.0 1.09
0.0 -1.0 1.0 0.52
25.0 -4.0 1.0 1.43
-45.0 4.0 1.0 0.62
-35.0 -11.0 1.0 1.29
20.0 -4.0 1.0 0.54
-10.0 4.0 1.0 0.47
25.0 -6.0 1.0 0.55
-25.0 -11.0 1.0 0.55
15.0 -11.0 -1.0 0.56
-30.0 -21.0 -1.0 0.99
40.0 -4.0 1.0 0.77
35.0 -4.0 1.0 0.98
-20.0 9.0 1.0 0.55
25.0 -16.0 -1.0 0.66
-20.0 -6.0 -1.0 1.15
20.0 4.0 1.0 1.72
-10.0 -11.0 -1.0 1.05
5.0 -1.0 1.0 1.59
-45.0 -16.0 -1.0 0.84
25.0 4.0 1.0 1.36
-15.0 -4.0 1.0 0.48
-40.0 9.0 1.0 0.40
0.0 -21.0 -1.0 0.45
-15.0 9.0 1.0 0.45
0.0 -16.0 -1.0 0.52
-35.0 -16.0 -1.0 0.39
0.0 -6.0 -1.0 0.49
25.0 9.0 1.0 0.56
25.0 -1.0 1.0 0.63
-10.0 -21.0 -1.0 0.48
15.0 4.0 1.0 0.54
-10.0 -6.0 1.0 0.61
-30.0 -16.0 1.0 1.67
40.0 4.0 1.0 0.64
-20.0 -1.0 1.0 1.36
10.0 -21.0 -1.0 0.53
-40.0 4.0 1.0 0.57
30.0 -16.0 -1.0 0.53
-35.0 9.0 1.0 0.63
-10.0 -8.0 -1.0 0.83
40.0 -21.0 -1.0 0.70
10.0 -8.0 -1.0 0.72
-20.0 -8.0 -1.0 3.00
-10.0 -16.0 -1.0 0.56
25.0 -21.0 -1.0 0.39
-5.0 -11.0 -1.0 0.51
-20.0 -11.0 -1.0 0.40
-15.0 -16.0 -1.0 0.70
-5.0 -8.0 -1.0 1.38
0.0 -11.0 -1.0 0.47
-35.0 -1.0 1.0 0.73
-25.0 -16.0 1.0 0.63
-15.0 -8.0 1.0 0.48
-45.0 -1.0 1.0 0.56
20.0 -8.0 -1.0 1.66
-35.0 -21.0 -1.0 0.53
10.0 -6.0 -1.0 0.63
-15.0 -21.0 -1.0 0.48
-15.0 -11.0 -1.0 0.71
30.0 -11.0 -1.0 0.38
