Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 7;
nRepetitions = 10;
condition = frame;
location = v;
expDate = 2016_Mar_29_0908;
viewDistance_cm = 57;
monitorSize_cm = [122, 67.5];
screenNr = 0;
monitorResolution = [1920, 1080];
monitorFrameRate = 60;

frameOri rodOri response reactionTime 
-30.0 -8.0 -1.0 0.49
-45.0 0.0 -1.0 0.48
0.0 -12.0 -1.0 0.52
-45.0 -12.0 -1.0 0.40
30.0 -2.0 -1.0 0.41
15.0 5.0 -1.0 0.40
30.0 0.0 -1.0 0.47
-20.0 5.0 1.0 0.71
-45.0 -5.0 -1.0 0.48
25.0 -2.0 -1.0 0.51
-40.0 0.0 -1.0 0.43
15.0 -12.0 -1.0 0.58
20.0 -2.0 -1.0 0.54
-10.0 -12.0 -1.0 0.49
-20.0 -2.0 1.0 0.62
35.0 -5.0 -1.0 0.60
-30.0 5.0 1.0 0.55
-40.0 2.0 1.0 0.61
-5.0 -12.0 -1.0 0.50
20.0 8.0 1.0 1.43
40.0 -12.0 -1.0 0.51
-40.0 8.0 1.0 0.62
-5.0 12.0 1.0 0.61
-25.0 2.0 -1.0 0.75
5.0 2.0 -1.0 0.64
15.0 -2.0 -1.0 0.53
25.0 12.0 1.0 0.84
10.0 12.0 1.0 0.56
-20.0 8.0 1.0 0.59
0.0 8.0 1.0 0.46
30.0 -12.0 -1.0 0.50
30.0 12.0 1.0 0.51
35.0 -8.0 -1.0 0.52
35.0 5.0 1.0 0.47
-25.0 12.0 1.0 0.52
0.0 2.0 1.0 0.57
35.0 12.0 1.0 0.52
5.0 -8.0 -1.0 0.50
5.0 0.0 -1.0 0.62
-20.0 -12.0 -1.0 0.50
-45.0 12.0 1.0 0.64
10.0 2.0 -1.0 0.55
-25.0 8.0 1.0 0.87
-15.0 5.0 1.0 0.62
-10.0 2.0 1.0 0.55
-5.0 2.0 1.0 0.97
5.0 12.0 1.0 0.52
-45.0 -2.0 -1.0 0.60
10.0 0.0 -1.0 0.69
-25.0 -8.0 -1.0 0.48
-20.0 -8.0 -1.0 0.49
15.0 -5.0 -1.0 0.53
25.0 5.0 1.0 1.04
40.0 12.0 1.0 0.52
40.0 -8.0 -1.0 0.56
-15.0 2.0 1.0 0.52
-35.0 -12.0 -1.0 0.44
15.0 12.0 1.0 0.80
20.0 12.0 1.0 0.56
5.0 -12.0 -1.0 0.49
-35.0 12.0 1.0 0.49
40.0 0.0 -1.0 0.70
-15.0 -5.0 -1.0 0.73
-30.0 -12.0 -1.0 0.46
-5.0 5.0 1.0 0.56
30.0 -5.0 -1.0 0.58
20.0 -8.0 -1.0 0.49
0.0 0.0 1.0 1.45
-45.0 2.0 1.0 0.66
-25.0 -2.0 -1.0 0.93
-5.0 0.0 1.0 0.52
-25.0 -5.0 -1.0 0.68
-30.0 -2.0 -1.0 0.57
-40.0 12.0 1.0 0.53
0.0 12.0 1.0 0.52
-35.0 8.0 1.0 0.59
35.0 -2.0 -1.0 1.20
-35.0 5.0 1.0 0.49
15.0 -8.0 -1.0 0.54
-20.0 -5.0 1.0 0.53
-10.0 -5.0 -1.0 0.79
-15.0 8.0 1.0 0.49
5.0 -5.0 -1.0 0.51
40.0 2.0 1.0 0.79
30.0 -8.0 -1.0 0.83
-5.0 -5.0 -1.0 0.81
5.0 8.0 1.0 0.57
-45.0 -8.0 -1.0 0.52
10.0 -2.0 -1.0 0.78
-35.0 0.0 -1.0 2.15
-35.0 -8.0 -1.0 0.72
-20.0 0.0 1.0 0.60
-35.0 2.0 1.0 0.92
5.0 -2.0 -1.0 0.54
-20.0 12.0 1.0 0.54
10.0 -8.0 -1.0 0.45
0.0 -5.0 -1.0 0.57
-10.0 -8.0 -1.0 0.51
0.0 5.0 1.0 0.49
25.0 -8.0 -1.0 0.45
25.0 -5.0 -1.0 0.51
-15.0 0.0 1.0 0.53
5.0 5.0 1.0 0.56
-30.0 12.0 1.0 0.72
-40.0 -8.0 -1.0 0.50
-20.0 2.0 1.0 0.79
-35.0 -2.0 -1.0 0.44
-40.0 -12.0 -1.0 0.52
-40.0 5.0 1.0 0.49
-45.0 8.0 1.0 0.49
10.0 -5.0 -1.0 0.52
20.0 -12.0 -1.0 0.53
-25.0 5.0 1.0 0.51
-15.0 -8.0 -1.0 0.59
-45.0 5.0 1.0 0.53
-25.0 -12.0 -1.0 0.45
-10.0 8.0 1.0 0.75
35.0 -12.0 -1.0 1.04
20.0 5.0 1.0 0.48
25.0 2.0 1.0 0.76
-5.0 -8.0 -1.0 0.52
35.0 8.0 1.0 0.91
20.0 -5.0 -1.0 0.49
-25.0 0.0 1.0 0.52
0.0 -8.0 -1.0 0.56
40.0 8.0 1.0 0.49
-40.0 -5.0 -1.0 0.43
-10.0 12.0 1.0 0.41
-10.0 0.0 -1.0 0.40
10.0 8.0 1.0 0.62
30.0 8.0 1.0 0.54
30.0 5.0 1.0 0.83
40.0 -5.0 -1.0 0.56
20.0 0.0 -1.0 0.68
-15.0 -2.0 1.0 0.62
35.0 0.0 -1.0 0.62
-30.0 8.0 1.0 0.51
30.0 2.0 1.0 0.86
25.0 8.0 1.0 0.72
-15.0 -12.0 -1.0 0.54
-15.0 12.0 1.0 0.47
35.0 5.0 1.0 0.65
-25.0 0.0 1.0 0.48
25.0 -5.0 -1.0 0.61
40.0 -8.0 -1.0 0.52
-20.0 -2.0 -1.0 0.96
-40.0 -2.0 1.0 1.31
-25.0 -5.0 1.0 1.26
10.0 8.0 -1.0 2.03
-10.0 -12.0 1.0 0.60
-30.0 2.0 1.0 0.56
35.0 -5.0 -1.0 0.82
40.0 -12.0 -1.0 0.61
-25.0 -8.0 -1.0 0.98
5.0 2.0 1.0 1.53
15.0 -2.0 -1.0 0.66
-5.0 2.0 1.0 0.57
5.0 -12.0 -1.0 0.53
15.0 -12.0 -1.0 0.48
-30.0 12.0 1.0 0.50
25.0 0.0 -1.0 0.46
0.0 8.0 1.0 0.50
-30.0 -2.0 1.0 0.81
10.0 -8.0 -1.0 0.51
0.0 0.0 -1.0 0.89
-40.0 0.0 -1.0 0.60
20.0 -12.0 -1.0 0.51
-15.0 -8.0 -1.0 0.50
-45.0 -2.0 -1.0 0.57
-15.0 12.0 1.0 0.55
0.0 -8.0 -1.0 0.85
10.0 -12.0 -1.0 0.55
30.0 5.0 1.0 0.68
-35.0 12.0 1.0 0.53
-5.0 0.0 1.0 0.46
-20.0 12.0 1.0 0.52
40.0 -2.0 1.0 0.47
-40.0 -8.0 1.0 0.93
-25.0 8.0 1.0 0.65
-30.0 0.0 1.0 0.48
0.0 -2.0 -1.0 1.01
-30.0 8.0 1.0 0.66
5.0 -5.0 -1.0 0.56
-45.0 -8.0 -1.0 0.54
40.0 0.0 1.0 0.71
-35.0 8.0 1.0 0.59
25.0 -8.0 -1.0 0.52
5.0 12.0 1.0 0.51
-5.0 -8.0 -1.0 0.54
-5.0 8.0 1.0 0.55
5.0 -2.0 -1.0 0.49
20.0 0.0 -1.0 0.48
30.0 12.0 1.0 0.99
15.0 12.0 1.0 1.00
10.0 5.0 1.0 0.68
0.0 -5.0 -1.0 0.46
-25.0 2.0 -1.0 0.47
-45.0 2.0 -1.0 0.58
35.0 12.0 1.0 0.54
-5.0 -2.0 1.0 0.69
-45.0 -12.0 -1.0 0.55
-30.0 -8.0 -1.0 0.43
-5.0 5.0 1.0 0.56
35.0 2.0 1.0 0.78
30.0 -12.0 -1.0 0.63
0.0 5.0 1.0 0.73
35.0 8.0 1.0 1.25
10.0 2.0 -1.0 0.76
30.0 -8.0 -1.0 0.55
-35.0 -5.0 -1.0 0.68
40.0 2.0 1.0 0.57
35.0 -12.0 -1.0 0.52
-20.0 -5.0 -1.0 0.75
-45.0 5.0 1.0 0.64
15.0 8.0 1.0 0.51
10.0 0.0 -1.0 0.55
-10.0 -5.0 1.0 0.83
-20.0 8.0 1.0 0.55
-10.0 2.0 1.0 0.48
20.0 5.0 1.0 0.50
-30.0 -5.0 -1.0 0.61
40.0 -5.0 -1.0 0.57
-40.0 5.0 1.0 0.54
-40.0 8.0 1.0 0.50
-10.0 8.0 1.0 0.49
-25.0 5.0 1.0 0.51
-5.0 12.0 1.0 0.45
-40.0 2.0 1.0 0.49
-20.0 2.0 1.0 0.49
-25.0 -2.0 1.0 0.50
25.0 -12.0 -1.0 0.50
-15.0 8.0 1.0 0.50
20.0 12.0 1.0 0.53
25.0 5.0 1.0 0.82
-35.0 -12.0 -1.0 0.53
-45.0 8.0 1.0 0.52
20.0 -2.0 -1.0 0.53
25.0 -2.0 -1.0 0.51
5.0 -8.0 -1.0 0.51
0.0 2.0 1.0 0.74
-10.0 12.0 1.0 0.57
20.0 8.0 -1.0 0.49
30.0 8.0 1.0 0.57
25.0 8.0 1.0 0.56
-15.0 2.0 1.0 1.28
30.0 -2.0 1.0 0.84
5.0 8.0 1.0 0.52
35.0 -8.0 -1.0 0.84
10.0 -2.0 -1.0 0.48
-35.0 2.0 1.0 0.95
-40.0 -12.0 -1.0 0.49
-25.0 12.0 1.0 0.51
-35.0 5.0 1.0 0.59
-40.0 12.0 1.0 0.49
35.0 -2.0 1.0 0.85
-5.0 -12.0 -1.0 0.49
10.0 -5.0 -1.0 0.45
30.0 0.0 -1.0 0.65
20.0 2.0 -1.0 0.50
5.0 5.0 -1.0 1.35
-35.0 -2.0 -1.0 0.55
20.0 -5.0 -1.0 0.50
25.0 12.0 1.0 0.56
-20.0 -8.0 -1.0 0.62
5.0 0.0 -1.0 0.66
0.0 12.0 1.0 0.55
-25.0 -12.0 -1.0 0.58
-20.0 5.0 -1.0 0.50
-10.0 5.0 1.0 0.68
35.0 0.0 1.0 0.87
-45.0 0.0 1.0 0.75
-35.0 -8.0 -1.0 1.62
0.0 -12.0 -1.0 0.80
15.0 5.0 1.0 0.52
15.0 0.0 -1.0 0.78
40.0 5.0 1.0 0.73
40.0 12.0 1.0 0.57
-30.0 -12.0 -1.0 0.60
30.0 -5.0 -1.0 0.51
-15.0 -2.0 1.0 0.61
-10.0 -8.0 -1.0 0.59
-15.0 -5.0 1.0 0.73
-15.0 5.0 1.0 0.54
40.0 8.0 1.0 0.57
-5.0 -5.0 1.0 0.47
20.0 -8.0 -1.0 0.51
-45.0 -5.0 -1.0 0.86
-10.0 0.0 1.0 0.49
15.0 -8.0 -1.0 0.64
-20.0 -12.0 -1.0 0.55
-10.0 -2.0 1.0 0.55
-35.0 0.0 -1.0 0.54
-15.0 -12.0 -1.0 0.63
15.0 -5.0 -1.0 0.51
-30.0 5.0 1.0 0.74
-20.0 0.0 1.0 0.50
-15.0 0.0 1.0 0.50
15.0 2.0 1.0 0.57
10.0 12.0 1.0 0.56
25.0 2.0 -1.0 0.99
-45.0 12.0 1.0 0.54
-40.0 -5.0 -1.0 0.81
30.0 2.0 -1.0 0.94
-10.0 -5.0 -1.0 0.52
-15.0 12.0 1.0 0.45
-10.0 8.0 1.0 0.42
-40.0 -5.0 -1.0 0.60
0.0 -5.0 -1.0 0.51
20.0 -8.0 -1.0 0.46
5.0 8.0 1.0 0.46
-5.0 -8.0 -1.0 0.43
-30.0 12.0 1.0 0.43
10.0 2.0 1.0 0.48
-15.0 -5.0 -1.0 0.79
-20.0 -8.0 -1.0 0.55
0.0 12.0 1.0 0.51
-25.0 -8.0 -1.0 0.43
40.0 8.0 1.0 0.49
30.0 5.0 1.0 0.95
-20.0 8.0 1.0 0.58
15.0 8.0 1.0 0.84
-5.0 -12.0 -1.0 0.51
5.0 -8.0 -1.0 0.44
20.0 -2.0 -1.0 0.49
-40.0 8.0 1.0 0.67
-30.0 8.0 1.0 0.55
0.0 8.0 1.0 0.51
-30.0 2.0 1.0 0.49
-45.0 8.0 1.0 0.49
-20.0 5.0 1.0 0.58
15.0 2.0 -1.0 0.74
20.0 0.0 -1.0 0.47
-40.0 -2.0 -1.0 0.52
30.0 -8.0 -1.0 0.55
35.0 -8.0 -1.0 0.52
35.0 0.0 -1.0 0.45
-45.0 12.0 1.0 0.61
-40.0 12.0 1.0 0.58
30.0 12.0 1.0 0.47
-35.0 5.0 1.0 0.43
25.0 8.0 1.0 0.51
-10.0 12.0 1.0 0.48
0.0 -12.0 -1.0 0.52
-5.0 12.0 1.0 0.50
-40.0 2.0 -1.0 1.54
15.0 5.0 -1.0 0.62
40.0 -2.0 -1.0 0.57
-45.0 0.0 -1.0 0.47
30.0 -5.0 -1.0 0.49
-35.0 0.0 -1.0 1.33
10.0 8.0 1.0 0.70
-5.0 -5.0 -1.0 0.94
25.0 5.0 -1.0 0.59
-20.0 -12.0 -1.0 1.47
15.0 -5.0 -1.0 0.67
-30.0 -12.0 -1.0 0.67
-35.0 -2.0 -1.0 0.83
-40.0 0.0 -1.0 0.51
-15.0 2.0 1.0 0.59
-10.0 2.0 1.0 0.46
-10.0 5.0 1.0 0.45
40.0 0.0 1.0 0.47
30.0 2.0 1.0 0.56
-5.0 2.0 1.0 0.53
-25.0 8.0 1.0 0.56
30.0 8.0 1.0 0.58
10.0 -2.0 -1.0 0.51
35.0 -5.0 -1.0 0.48
35.0 8.0 1.0 0.62
20.0 -5.0 -1.0 0.52
35.0 12.0 1.0 0.53
-25.0 12.0 1.0 0.56
-25.0 2.0 -1.0 0.70
25.0 -5.0 -1.0 0.50
40.0 5.0 1.0 0.64
-45.0 -5.0 -1.0 0.83
-30.0 0.0 -1.0 0.97
5.0 0.0 -1.0 0.53
-35.0 2.0 1.0 1.08
10.0 -8.0 -1.0 0.45
-15.0 5.0 1.0 0.83
15.0 -12.0 -1.0 0.59
-25.0 -5.0 -1.0 0.44
-15.0 -12.0 -1.0 0.56
-45.0 -12.0 -1.0 0.51
5.0 -5.0 -1.0 0.63
-25.0 -12.0 -1.0 0.55
-35.0 -12.0 -1.0 0.48
35.0 -12.0 -1.0 0.50
20.0 12.0 1.0 0.54
-35.0 8.0 1.0 0.51
-20.0 -2.0 -1.0 0.54
-30.0 5.0 1.0 0.68
-35.0 -8.0 -1.0 0.46
-25.0 5.0 1.0 0.52
5.0 -2.0 -1.0 0.47
30.0 0.0 -1.0 0.46
-35.0 12.0 1.0 0.49
20.0 2.0 -1.0 0.53
0.0 5.0 1.0 0.66
-10.0 -8.0 -1.0 0.57
5.0 5.0 1.0 0.77
-15.0 -2.0 1.0 0.45
-10.0 0.0 1.0 0.45
10.0 -5.0 -1.0 0.51
-25.0 -2.0 -1.0 0.43
35.0 5.0 -1.0 0.53
-5.0 0.0 -1.0 0.55
20.0 5.0 -1.0 1.32
-20.0 12.0 1.0 0.64
25.0 2.0 -1.0 0.52
-5.0 5.0 1.0 0.53
-15.0 0.0 -1.0 0.44
-45.0 -2.0 -1.0 0.54
5.0 12.0 1.0 0.48
10.0 0.0 -1.0 0.61
15.0 -2.0 -1.0 0.53
40.0 2.0 -1.0 0.50
25.0 -8.0 -1.0 0.50
40.0 -5.0 -1.0 0.50
40.0 -12.0 -1.0 0.47
-45.0 2.0 -1.0 0.46
-40.0 -8.0 -1.0 0.53
-25.0 0.0 -1.0 0.50
20.0 8.0 -1.0 0.55
-10.0 -2.0 -1.0 1.66
35.0 2.0 -1.0 0.62
-45.0 5.0 -1.0 1.59
15.0 12.0 1.0 0.87
10.0 -12.0 -1.0 0.50
15.0 -8.0 -1.0 0.51
0.0 -2.0 -1.0 0.43
15.0 0.0 -1.0 0.50
25.0 0.0 -1.0 0.41
10.0 5.0 -1.0 0.49
30.0 -2.0 -1.0 0.54
-20.0 2.0 1.0 0.80
-20.0 -5.0 -1.0 0.59
-30.0 -2.0 -1.0 0.38
25.0 -2.0 -1.0 0.46
10.0 12.0 1.0 0.73
-35.0 -5.0 -1.0 0.51
-5.0 8.0 1.0 0.49
-20.0 0.0 1.0 0.62
-30.0 -8.0 -1.0 0.47
-40.0 5.0 -1.0 0.50
5.0 -12.0 -1.0 0.47
-15.0 8.0 1.0 0.48
25.0 -12.0 -1.0 0.52
-10.0 -12.0 -1.0 0.47
0.0 -8.0 -1.0 0.51
40.0 12.0 1.0 0.54
20.0 -12.0 -1.0 0.55
-45.0 -8.0 -1.0 0.45
-5.0 -2.0 -1.0 0.64
40.0 -8.0 -1.0 0.51
-40.0 -12.0 -1.0 0.52
25.0 12.0 1.0 0.56
0.0 2.0 1.0 0.60
5.0 2.0 1.0 0.55
30.0 -12.0 -1.0 0.65
-15.0 -8.0 -1.0 0.71
0.0 0.0 -1.0 0.77
35.0 -2.0 -1.0 0.91
-30.0 -5.0 -1.0 1.08
-5.0 12.0 1.0 0.51
35.0 -5.0 -1.0 0.48
25.0 -5.0 -1.0 0.50
-25.0 8.0 1.0 0.53
25.0 2.0 -1.0 0.55
-15.0 8.0 1.0 0.49
35.0 12.0 -1.0 0.47
5.0 -5.0 -1.0 0.50
30.0 0.0 -1.0 0.58
25.0 5.0 -1.0 0.58
-25.0 -5.0 -1.0 0.85
30.0 -2.0 -1.0 0.71
5.0 -8.0 -1.0 0.49
25.0 -8.0 -1.0 0.50
25.0 -12.0 -1.0 0.56
-5.0 -5.0 -1.0 0.92
30.0 2.0 -1.0 1.20
-5.0 -8.0 -1.0 0.89
-40.0 -2.0 -1.0 0.84
20.0 5.0 1.0 1.05
40.0 5.0 1.0 0.59
20.0 -8.0 -1.0 0.64
5.0 5.0 1.0 0.54
-40.0 2.0 1.0 0.72
-30.0 8.0 1.0 0.57
-30.0 0.0 1.0 1.56
0.0 0.0 1.0 0.93
-25.0 -12.0 -1.0 0.96
15.0 8.0 -1.0 0.76
10.0 8.0 1.0 0.93
25.0 8.0 1.0 3.11
-30.0 12.0 1.0 0.68
-45.0 2.0 1.0 1.47
10.0 0.0 -1.0 1.08
-20.0 -5.0 -1.0 0.71
10.0 -8.0 -1.0 0.54
25.0 0.0 -1.0 0.47
0.0 -2.0 -1.0 0.56
-10.0 8.0 1.0 0.53
30.0 -5.0 -1.0 0.49
30.0 5.0 1.0 0.81
-5.0 2.0 1.0 0.53
25.0 -2.0 -1.0 0.51
-20.0 -8.0 -1.0 0.77
-30.0 -12.0 -1.0 0.61
20.0 2.0 -1.0 0.67
5.0 -12.0 -1.0 0.52
10.0 -5.0 -1.0 0.45
-10.0 5.0 1.0 0.56
35.0 0.0 -1.0 0.54
-10.0 -8.0 -1.0 1.14
-40.0 0.0 1.0 0.99
-45.0 5.0 1.0 0.73
-20.0 8.0 1.0 0.49
-40.0 5.0 1.0 0.49
-45.0 -5.0 -1.0 0.57
5.0 0.0 -1.0 0.59
-20.0 5.0 1.0 0.51
-20.0 2.0 1.0 1.15
20.0 -2.0 -1.0 0.59
10.0 -12.0 -1.0 0.54
-45.0 -12.0 -1.0 0.41
-5.0 -2.0 -1.0 0.59
-45.0 8.0 1.0 0.53
-10.0 2.0 1.0 0.50
-35.0 -5.0 -1.0 0.56
10.0 -2.0 -1.0 0.52
-30.0 2.0 1.0 0.61
-35.0 -12.0 -1.0 0.49
20.0 12.0 -1.0 0.44
-45.0 0.0 -1.0 0.48
-15.0 2.0 1.0 0.52
5.0 12.0 1.0 0.47
-20.0 0.0 1.0 0.49
-5.0 -12.0 -1.0 0.72
-25.0 5.0 1.0 0.56
0.0 -5.0 -1.0 0.49
-5.0 0.0 -1.0 0.48
0.0 8.0 1.0 0.58
-15.0 -12.0 -1.0 0.52
40.0 -12.0 -1.0 0.49
-5.0 5.0 1.0 0.45
40.0 0.0 1.0 1.14
15.0 -8.0 -1.0 0.49
15.0 12.0 1.0 0.75
40.0 12.0 1.0 0.57
-30.0 -5.0 1.0 0.50
-35.0 0.0 1.0 0.65
0.0 12.0 1.0 0.55
20.0 -5.0 -1.0 0.60
5.0 2.0 -1.0 0.79
15.0 -12.0 -1.0 0.54
-40.0 -12.0 -1.0 0.52
-40.0 12.0 1.0 0.56
15.0 2.0 -1.0 0.75
35.0 5.0 -1.0 1.38
-45.0 12.0 1.0 0.52
25.0 12.0 1.0 0.57
-15.0 5.0 1.0 0.47
35.0 -8.0 -1.0 0.57
15.0 -2.0 -1.0 0.68
-10.0 -12.0 -1.0 0.66
40.0 -5.0 -1.0 0.49
35.0 8.0 1.0 0.88
0.0 5.0 1.0 0.55
-35.0 -8.0 -1.0 0.60
-35.0 5.0 1.0 0.81
35.0 -12.0 -1.0 0.57
-35.0 8.0 1.0 0.56
-35.0 2.0 1.0 1.06
-20.0 -12.0 -1.0 0.54
-35.0 -2.0 -1.0 0.95
10.0 2.0 -1.0 0.75
20.0 -12.0 -1.0 0.54
-15.0 -2.0 1.0 0.58
-15.0 -5.0 -1.0 0.99
-15.0 12.0 1.0 0.57
40.0 -2.0 -1.0 0.53
-10.0 -5.0 -1.0 0.58
-10.0 0.0 1.0 0.81
35.0 -2.0 -1.0 1.09
-30.0 -2.0 1.0 0.68
-10.0 12.0 1.0 0.87
10.0 5.0 -1.0 0.66
-45.0 -2.0 1.0 0.80
-10.0 -2.0 1.0 0.48
-25.0 0.0 1.0 0.48
30.0 8.0 1.0 0.48
-35.0 12.0 1.0 0.53
15.0 5.0 1.0 0.55
40.0 2.0 1.0 1.46
30.0 -12.0 -1.0 0.51
0.0 -8.0 -1.0 0.50
-30.0 5.0 1.0 0.53
-25.0 -8.0 -1.0 0.48
40.0 8.0 1.0 0.44
15.0 -5.0 -1.0 0.50
0.0 2.0 1.0 0.77
15.0 0.0 -1.0 0.61
30.0 12.0 1.0 0.67
-30.0 -8.0 -1.0 0.93
20.0 8.0 1.0 0.80
10.0 12.0 1.0 0.49
-45.0 -8.0 -1.0 0.76
-5.0 8.0 1.0 0.50
-40.0 -5.0 -1.0 0.54
-25.0 2.0 -1.0 0.55
-40.0 8.0 1.0 0.59
-20.0 12.0 1.0 0.54
20.0 0.0 -1.0 0.83
30.0 -8.0 -1.0 0.57
0.0 -12.0 -1.0 0.52
5.0 8.0 1.0 0.55
35.0 2.0 -1.0 0.89
40.0 -8.0 -1.0 0.56
-25.0 -2.0 1.0 0.58
-20.0 -2.0 -1.0 0.45
-15.0 -8.0 -1.0 0.69
5.0 -2.0 -1.0 0.57
-25.0 12.0 1.0 0.55
-15.0 0.0 1.0 0.45
-40.0 -8.0 -1.0 0.75
25.0 5.0 -1.0 0.67
-5.0 -5.0 -1.0 0.49
-40.0 -2.0 -1.0 0.49
-10.0 5.0 1.0 0.51
35.0 5.0 -1.0 0.46
35.0 0.0 -1.0 0.48
-25.0 12.0 1.0 0.50
30.0 -8.0 -1.0 0.52
5.0 -8.0 -1.0 0.44
25.0 12.0 1.0 0.55
-35.0 8.0 1.0 0.53
25.0 2.0 -1.0 0.57
25.0 -2.0 -1.0 0.52
-5.0 2.0 1.0 0.50
10.0 5.0 1.0 0.52
40.0 -5.0 -1.0 0.59
-30.0 -2.0 -1.0 0.74
-10.0 12.0 1.0 0.44
-35.0 0.0 1.0 0.52
0.0 0.0 -1.0 1.11
30.0 5.0 -1.0 0.47
35.0 -12.0 -1.0 0.51
15.0 5.0 -1.0 0.58
-35.0 5.0 1.0 0.58
35.0 -5.0 -1.0 0.59
10.0 -5.0 -1.0 0.43
30.0 0.0 -1.0 0.41
-35.0 -2.0 -1.0 0.47
15.0 -8.0 -1.0 0.54
-25.0 0.0 -1.0 0.46
20.0 0.0 -1.0 1.36
40.0 2.0 -1.0 0.62
5.0 -12.0 -1.0 0.75
-15.0 2.0 1.0 0.60
25.0 -12.0 -1.0 0.50
-5.0 -2.0 1.0 0.99
-35.0 12.0 1.0 0.73
-20.0 2.0 1.0 0.48
-10.0 -5.0 -1.0 0.70
-30.0 8.0 1.0 0.67
0.0 -8.0 -1.0 0.49
-15.0 12.0 1.0 0.45
-30.0 -5.0 -1.0 0.82
-5.0 12.0 1.0 0.44
35.0 2.0 -1.0 0.92
30.0 -5.0 -1.0 0.95
-25.0 -8.0 -1.0 0.46
-45.0 -12.0 -1.0 0.49
35.0 8.0 1.0 0.59
35.0 -2.0 -1.0 0.47
-25.0 -12.0 -1.0 0.52
5.0 12.0 1.0 0.49
35.0 -8.0 -1.0 0.49
-40.0 -5.0 -1.0 0.53
-45.0 -5.0 -1.0 0.51
-20.0 0.0 -1.0 0.41
0.0 -12.0 -1.0 0.52
0.0 -5.0 -1.0 0.59
10.0 2.0 -1.0 0.51
0.0 -2.0 -1.0 0.57
20.0 12.0 1.0 0.75
0.0 5.0 1.0 0.98
-30.0 12.0 1.0 0.51
30.0 2.0 1.0 0.82
-45.0 8.0 1.0 0.60
5.0 2.0 1.0 1.08
-5.0 5.0 1.0 0.92
-25.0 -5.0 -1.0 0.87
-40.0 -12.0 -1.0 0.52
15.0 -12.0 -1.0 0.47
-45.0 0.0 -1.0 0.42
-20.0 5.0 1.0 0.89
25.0 8.0 1.0 0.50
5.0 5.0 1.0 0.72
10.0 12.0 1.0 0.66
10.0 -2.0 -1.0 0.57
-25.0 5.0 -1.0 0.41
-10.0 -8.0 -1.0 0.60
-30.0 5.0 1.0 0.54
-15.0 -5.0 -1.0 0.76
-5.0 8.0 1.0 0.48
10.0 -8.0 -1.0 0.50
-15.0 0.0 1.0 0.53
30.0 -2.0 -1.0 0.44
10.0 8.0 1.0 0.52
20.0 5.0 -1.0 1.09
35.0 12.0 1.0 0.59
5.0 -5.0 -1.0 0.46
30.0 8.0 1.0 0.78
15.0 2.0 -1.0 0.57
15.0 -2.0 -1.0 0.49
-20.0 12.0 1.0 0.53
-40.0 12.0 1.0 0.73
-20.0 -8.0 -1.0 0.55
40.0 12.0 1.0 0.65
-30.0 -8.0 -1.0 0.56
10.0 -12.0 -1.0 0.48
-25.0 8.0 1.0 0.77
-45.0 5.0 1.0 0.70
25.0 -5.0 -1.0 0.58
15.0 12.0 1.0 0.61
-30.0 0.0 1.0 0.68
-15.0 -8.0 -1.0 0.49
20.0 -2.0 -1.0 0.48
0.0 8.0 1.0 0.57
-40.0 2.0 -1.0 0.58
-40.0 -8.0 -1.0 0.47
25.0 -8.0 -1.0 0.43
-40.0 5.0 -1.0 0.46
40.0 -8.0 -1.0 0.54
5.0 0.0 -1.0 0.64
40.0 -12.0 -1.0 0.53
15.0 0.0 -1.0 0.50
20.0 -12.0 -1.0 0.51
-15.0 5.0 1.0 0.57
-35.0 -12.0 -1.0 0.58
15.0 8.0 1.0 1.20
5.0 8.0 1.0 0.54
-40.0 8.0 1.0 0.56
25.0 0.0 -1.0 0.61
-45.0 2.0 1.0 0.83
20.0 8.0 1.0 0.61
0.0 12.0 1.0 0.47
-30.0 -12.0 -1.0 0.53
30.0 -12.0 -1.0 0.51
-20.0 -2.0 1.0 0.56
-10.0 -2.0 1.0 0.85
-35.0 -8.0 -1.0 0.64
-40.0 0.0 1.0 1.08
-35.0 2.0 1.0 0.56
-25.0 -2.0 1.0 0.63
-5.0 -12.0 -1.0 0.59
-5.0 -8.0 -1.0 0.48
-15.0 8.0 1.0 0.57
-20.0 8.0 1.0 0.48
-5.0 0.0 1.0 0.51
0.0 2.0 -1.0 0.51
-10.0 -12.0 -1.0 1.17
-20.0 -12.0 -1.0 0.50
-10.0 2.0 1.0 0.80
40.0 8.0 1.0 0.54
-45.0 -2.0 -1.0 0.62
20.0 -8.0 -1.0 0.47
-15.0 -12.0 -1.0 0.43
10.0 0.0 -1.0 0.58
-45.0 -8.0 -1.0 0.51
-20.0 -5.0 -1.0 0.60
-10.0 0.0 1.0 0.86
20.0 2.0 1.0 0.94
30.0 12.0 1.0 0.44
5.0 -2.0 -1.0 0.78
15.0 -5.0 -1.0 0.56
-45.0 12.0 1.0 0.59
-25.0 2.0 1.0 0.90
20.0 -5.0 -1.0 0.71
-35.0 -5.0 -1.0 0.55
40.0 0.0 -1.0 0.56
