Rod-and-frame experiment by Bart Alberts and Wim Verhagen, Sensorimotorlab Nijmegen 
Rod-and-frame task: a rod-and-frame stimulus is presented, and the participant has to indicate whether the rod is tilted counterclockwise (left arrow key, response=-1) or clockwise (right arrow key, response=1) with respect to the gravitational vertical.

subjectNr = 7;
nRepetitions = 10;
condition = tilt15;
location = v;
expDate = 2016_Mar_29_1004;
viewDistance_cm = 57;
5.0 14.0 1.0 0.49
-40.0 2.0 -1.0 0.72
30.0 2.0 -1.0 0.66
25.0 2.0 -1.0 0.51
-40.0 14.0 1.0 0.61
5.0 -6.0 -1.0 0.67
35.0 9.0 -1.0 0.48
10.0 -6.0 -1.0 0.60
0.0 9.0 1.0 0.57
25.0 6.0 -1.0 0.89
10.0 -1.0 -1.0 0.66
25.0 9.0 -1.0 0.58
-15.0 14.0 1.0 0.53
40.0 9.0 1.0 0.92
-30.0 4.0 1.0 0.76
35.0 -6.0 -1.0 0.48
25.0 -1.0 -1.0 0.51
0.0 6.0 1.0 0.56
25.0 -11.0 -1.0 1.15
-15.0 9.0 1.0 0.60
15.0 -11.0 -1.0 0.46
10.0 2.0 1.0 0.66
10.0 -1.0 -1.0 0.55
15.0 9.0 -1.0 0.78
25.0 9.0 -1.0 0.53
35.0 14.0 -1.0 0.53
-5.0 14.0 1.0 0.55
-25.0 4.0 1.0 1.21
-40.0 19.0 1.0 0.56
40.0 -11.0 -1.0 0.55
-30.0 14.0 1.0 0.69
-5.0 2.0 1.0 0.66
-35.0 6.0 1.0 0.64
-10.0 2.0 1.0 0.56
40.0 9.0 1.0 0.97
25.0 -1.0 -1.0 0.53
35.0 -1.0 -1.0 0.50
-20.0 4.0 1.0 0.63
-20.0 2.0 -1.0 0.44
0.0 -1.0 -1.0 0.50
20.0 14.0 1.0 0.58
40.0 4.0 -1.0 0.57
15.0 19.0 1.0 0.76
0.0 6.0 1.0 0.75
40.0 14.0 1.0 0.56
5.0 -11.0 -1.0 0.56
-30.0 -1.0 -1.0 0.62
20.0 -6.0 -1.0 0.47
-15.0 14.0 1.0 0.55
-20.0 14.0 1.0 0.55
-45.0 9.0 1.0 0.65
-10.0 6.0 1.0 0.68
-35.0 14.0 1.0 0.47
-10.0 -11.0 -1.0 0.81
25.0 -6.0 -1.0 0.53
-25.0 2.0 1.0 0.80
5.0 9.0 1.0 0.81
-10.0 -1.0 -1.0 0.49
40.0 19.0 1.0 0.71
0.0 -6.0 -1.0 0.98
-25.0 -6.0 -1.0 0.59
-10.0 4.0 1.0 1.27
-35.0 19.0 1.0 0.52
-5.0 -11.0 -1.0 0.58
35.0 19.0 1.0 0.51
-25.0 -11.0 -1.0 0.67
15.0 14.0 1.0 0.63
20.0 -1.0 1.0 0.41
-35.0 4.0 1.0 0.50
0.0 -11.0 -1.0 0.83
-45.0 2.0 -1.0 0.86
25.0 2.0 -1.0 1.09
20.0 -11.0 -1.0 0.64
-40.0 9.0 1.0 0.86
0.0 4.0 -1.0 1.05
15.0 6.0 -1.0 0.76
10.0 4.0 -1.0 0.62
35.0 6.0 -1.0 0.60
-45.0 19.0 1.0 0.86
-15.0 -11.0 -1.0 0.71
15.0 -1.0 -1.0 0.63
40.0 -6.0 -1.0 0.85
30.0 -6.0 -1.0 0.64
20.0 4.0 -1.0 0.70
-5.0 4.0 1.0 0.81
-30.0 4.0 1.0 0.80
40.0 2.0 1.0 0.89
10.0 6.0 1.0 0.58
-20.0 9.0 -1.0 2.72
-25.0 9.0 1.0 1.00
10.0 19.0 1.0 0.52
35.0 2.0 1.0 1.41
-15.0 6.0 1.0 0.65
-25.0 6.0 1.0 0.61
-10.0 14.0 1.0 0.58
-45.0 -6.0 -1.0 0.87
-45.0 6.0 1.0 0.68
40.0 -1.0 -1.0 1.05
30.0 -1.0 1.0 0.62
20.0 2.0 -1.0 1.03
10.0 14.0 1.0 0.58
30.0 6.0 -1.0 0.68
5.0 -6.0 -1.0 0.74
-20.0 -11.0 1.0 0.89
30.0 14.0 1.0 1.04
-45.0 14.0 1.0 0.54
25.0 4.0 -1.0 0.84
20.0 9.0 1.0 0.70
10.0 -11.0 -1.0 0.64
-20.0 -1.0 -1.0 0.96
0.0 14.0 1.0 0.68
-35.0 2.0 -1.0 0.73
5.0 14.0 1.0 0.90
25.0 6.0 -1.0 1.06
-25.0 19.0 1.0 1.64
-15.0 2.0 1.0 0.61
10.0 9.0 1.0 0.97
-20.0 6.0 1.0 1.00
20.0 19.0 1.0 0.74
30.0 9.0 -1.0 0.71
35.0 -11.0 1.0 1.12
-5.0 -6.0 1.0 0.57
-20.0 19.0 1.0 0.76
30.0 4.0 1.0 1.02
-20.0 -6.0 1.0 0.61
0.0 19.0 1.0 0.77
0.0 2.0 -1.0 0.91
-35.0 9.0 1.0 0.53
25.0 19.0 1.0 0.48
15.0 2.0 -1.0 0.79
30.0 -11.0 1.0 0.51
25.0 14.0 1.0 0.62
-40.0 4.0 -1.0 0.97
-30.0 19.0 1.0 0.55
30.0 2.0 -1.0 0.77
-30.0 9.0 1.0 1.07
-45.0 4.0 1.0 0.81
15.0 4.0 -1.0 1.18
5.0 -1.0 -1.0 0.73
-5.0 -1.0 -1.0 0.56
-35.0 -6.0 -1.0 1.12
5.0 19.0 1.0 0.68
-45.0 -1.0 1.0 0.63
-25.0 -1.0 -1.0 0.92
35.0 9.0 1.0 0.91
-5.0 6.0 1.0 0.83
-15.0 -1.0 1.0 0.81
5.0 2.0 1.0 1.33
-40.0 -6.0 -1.0 0.65
10.0 -6.0 -1.0 0.76
-30.0 -11.0 -1.0 0.98
35.0 -6.0 -1.0 0.67
-10.0 9.0 1.0 1.06
-10.0 19.0 -1.0 1.97
-15.0 -6.0 -1.0 0.67
15.0 -6.0 -1.0 0.64
-30.0 6.0 1.0 0.73
5.0 6.0 1.0 1.10
-30.0 2.0 1.0 3.77
-30.0 -6.0 1.0 0.80
40.0 6.0 1.0 0.46
-40.0 -1.0 1.0 0.63
35.0 4.0 1.0 0.57
0.0 9.0 1.0 0.64
30.0 19.0 1.0 0.99
-5.0 19.0 1.0 2.70
-5.0 9.0 1.0 0.50
-40.0 -11.0 -1.0 0.57
-40.0 14.0 1.0 0.54
-25.0 14.0 1.0 0.53
-40.0 2.0 -1.0 0.99
-40.0 6.0 1.0 0.57
-10.0 -6.0 1.0 0.88
-15.0 4.0 -1.0 0.90
-15.0 19.0 1.0 0.79
-35.0 -11.0 1.0 0.79
5.0 4.0 99.0 0.07
-45.0 -11.0 99.0 0.02
-35.0 -1.0 99.0 0.11
20.0 6.0 -1.0 0.72
-25.0 2.0 -1.0 0.61
-10.0 14.0 -1.0 0.47
20.0 19.0 1.0 0.72
-15.0 2.0 -1.0 0.42
-5.0 9.0 1.0 0.49
-20.0 14.0 1.0 0.52
-30.0 4.0 1.0 0.49
-45.0 2.0 1.0 0.62
15.0 4.0 -1.0 0.63
25.0 -1.0 -1.0 0.42
-5.0 19.0 1.0 0.57
-45.0 6.0 -1.0 0.52
25.0 2.0 -1.0 0.53
-35.0 6.0 -1.0 0.83
5.0 -11.0 -1.0 0.52
25.0 -6.0 -1.0 0.50
35.0 -6.0 -1.0 0.41
-45.0 4.0 -1.0 0.43
-10.0 4.0 1.0 0.79
30.0 14.0 1.0 0.54
40.0 2.0 -1.0 0.48
10.0 19.0 1.0 0.45
-45.0 9.0 -1.0 0.47
20.0 9.0 -1.0 0.54
-40.0 6.0 -1.0 0.46
30.0 -1.0 -1.0 0.46
15.0 14.0 1.0 0.62
40.0 9.0 -1.0 0.67
-35.0 4.0 -1.0 0.51
5.0 9.0 -1.0 0.49
-5.0 -11.0 -1.0 0.78
-20.0 2.0 1.0 1.11
-35.0 2.0 1.0 0.79
-45.0 14.0 1.0 0.55
20.0 2.0 -1.0 0.56
-35.0 9.0 1.0 0.94
20.0 4.0 -1.0 0.51
25.0 14.0 1.0 0.86
30.0 6.0 -1.0 0.68
10.0 -11.0 -1.0 0.66
-25.0 6.0 1.0 0.84
10.0 2.0 -1.0 0.53
-40.0 -1.0 -1.0 0.57
15.0 -6.0 -1.0 0.53
-10.0 19.0 1.0 0.52
-10.0 -11.0 -1.0 0.57
-15.0 9.0 1.0 0.54
-25.0 -1.0 1.0 0.86
-40.0 -11.0 -1.0 0.66
-15.0 19.0 1.0 0.69
10.0 -6.0 -1.0 0.55
40.0 -11.0 -1.0 0.47
0.0 14.0 1.0 0.52
40.0 4.0 -1.0 0.41
-25.0 -11.0 -1.0 0.52
-5.0 6.0 1.0 0.59
15.0 -11.0 -1.0 0.49
-25.0 9.0 1.0 0.61
-30.0 2.0 -1.0 1.05
15.0 2.0 -1.0 0.49
0.0 -1.0 -1.0 0.57
10.0 6.0 -1.0 0.63
-35.0 -6.0 -1.0 0.61
-40.0 9.0 1.0 0.72
-5.0 -1.0 1.0 1.33
5.0 4.0 1.0 0.88
35.0 -11.0 -1.0 0.56
-35.0 14.0 1.0 0.64
0.0 2.0 -1.0 1.07
-35.0 -1.0 -1.0 1.26
-45.0 19.0 -1.0 0.40
30.0 -6.0 -1.0 0.64
30.0 -11.0 -1.0 0.56
40.0 14.0 -1.0 0.56
-30.0 -11.0 -1.0 1.22
-40.0 19.0 1.0 0.80
15.0 6.0 -1.0 0.72
5.0 2.0 1.0 0.70
25.0 6.0 1.0 0.87
-5.0 4.0 1.0 0.57
20.0 -1.0 -1.0 0.52
-40.0 -6.0 -1.0 0.69
-20.0 19.0 1.0 0.56
40.0 19.0 1.0 0.62
-10.0 9.0 1.0 0.68
-15.0 -11.0 -1.0 0.48
-25.0 19.0 1.0 0.50
5.0 19.0 1.0 0.51
-30.0 -1.0 -1.0 0.62
10.0 9.0 1.0 0.49
-45.0 -11.0 -1.0 0.49
-5.0 14.0 1.0 0.48
30.0 2.0 -1.0 0.52
15.0 -1.0 1.0 0.45
-45.0 -6.0 -1.0 0.65
30.0 4.0 1.0 0.59
0.0 -11.0 -1.0 0.56
0.0 9.0 1.0 0.52
-40.0 4.0 1.0 0.60
25.0 4.0 -1.0 0.50
0.0 4.0 1.0 0.56
25.0 -11.0 -1.0 0.48
0.0 -6.0 -1.0 0.61
0.0 19.0 1.0 0.54
40.0 -6.0 -1.0 0.55
20.0 14.0 1.0 0.60
-25.0 4.0 1.0 0.61
40.0 -1.0 -1.0 1.15
5.0 6.0 1.0 0.49
35.0 6.0 1.0 0.56
-10.0 6.0 1.0 0.53
-20.0 9.0 1.0 0.47
10.0 14.0 1.0 0.55
20.0 -6.0 -1.0 0.64
30.0 19.0 1.0 0.53
-20.0 -6.0 -1.0 0.58
-35.0 -11.0 -1.0 0.60
35.0 9.0 1.0 0.76
-45.0 -1.0 1.0 0.52
25.0 19.0 1.0 0.50
35.0 19.0 1.0 0.54
35.0 4.0 -1.0 0.63
-15.0 14.0 1.0 0.46
-10.0 -1.0 1.0 0.56
-25.0 14.0 1.0 0.54
-40.0 2.0 1.0 0.61
35.0 2.0 1.0 0.74
35.0 14.0 1.0 0.76
-20.0 6.0 1.0 0.55
-30.0 9.0 1.0 0.51
-15.0 -6.0 -1.0 0.81
10.0 -1.0 -1.0 0.56
25.0 9.0 -1.0 1.05
40.0 6.0 1.0 0.75
-20.0 -1.0 1.0 0.51
35.0 -1.0 1.0 0.62
10.0 4.0 1.0 0.67
-35.0 19.0 1.0 0.62
-10.0 -6.0 -1.0 0.88
-30.0 -6.0 -1.0 0.57
-10.0 2.0 1.0 0.86
0.0 6.0 1.0 0.57
-5.0 2.0 -1.0 0.54
-20.0 4.0 1.0 0.50
-30.0 6.0 1.0 0.52
5.0 -6.0 -1.0 0.53
20.0 6.0 -1.0 0.77
15.0 19.0 1.0 0.61
20.0 -11.0 -1.0 0.47
15.0 9.0 -1.0 0.44
-30.0 14.0 1.0 0.49
-20.0 -11.0 -1.0 0.53
-40.0 14.0 1.0 0.46
5.0 -1.0 -1.0 0.74
-15.0 -1.0 1.0 0.71
30.0 9.0 1.0 0.78
5.0 14.0 1.0 0.53
-30.0 19.0 1.0 0.54
-5.0 -6.0 -1.0 0.56
-15.0 4.0 1.0 0.54
-15.0 6.0 1.0 0.52
-25.0 -6.0 1.0 0.51
-45.0 -6.0 1.0 0.52
-25.0 14.0 1.0 0.57
-40.0 19.0 1.0 0.76
25.0 -11.0 -1.0 0.60
-45.0 19.0 1.0 0.73
40.0 2.0 -1.0 0.76
-45.0 -1.0 1.0 0.47
35.0 2.0 1.0 0.81
40.0 -11.0 -1.0 0.58
5.0 2.0 -1.0 0.90
10.0 2.0 -1.0 0.80
-20.0 -6.0 1.0 0.79
10.0 4.0 1.0 0.66
5.0 -11.0 -1.0 0.51
-20.0 2.0 1.0 0.64
15.0 -11.0 -1.0 0.59
5.0 9.0 1.0 0.67
30.0 2.0 -1.0 0.80
20.0 4.0 -1.0 0.51
-40.0 -11.0 -1.0 0.60
-35.0 19.0 1.0 0.59
-45.0 6.0 1.0 0.98
0.0 -1.0 1.0 1.02
-40.0 4.0 1.0 0.69
-35.0 6.0 1.0 0.49
25.0 9.0 1.0 0.50
0.0 9.0 1.0 0.53
-25.0 4.0 1.0 0.54
-30.0 9.0 1.0 0.48
-15.0 2.0 1.0 0.44
20.0 9.0 1.0 0.50
25.0 2.0 1.0 0.92
-10.0 9.0 1.0 0.55
-45.0 2.0 1.0 0.59
-40.0 14.0 1.0 0.57
-25.0 -11.0 1.0 0.43
40.0 6.0 1.0 0.53
-40.0 2.0 1.0 1.09
30.0 14.0 1.0 0.62
-30.0 -1.0 1.0 0.53
-45.0 9.0 1.0 0.75
5.0 4.0 1.0 0.79
-15.0 14.0 1.0 0.50
0.0 -6.0 -1.0 0.62
-5.0 9.0 1.0 0.47
40.0 9.0 1.0 0.54
35.0 6.0 1.0 0.45
10.0 14.0 1.0 0.50
0.0 4.0 1.0 0.68
15.0 6.0 1.0 0.42
-5.0 2.0 1.0 0.53
-30.0 2.0 1.0 0.55
20.0 14.0 1.0 0.47
15.0 2.0 -1.0 0.75
-30.0 -6.0 1.0 0.91
-10.0 4.0 1.0 0.73
-20.0 -1.0 1.0 0.52
-40.0 9.0 1.0 0.50
30.0 6.0 1.0 0.47
35.0 14.0 1.0 0.42
-5.0 19.0 1.0 0.49
35.0 -11.0 -1.0 0.62
0.0 -11.0 -1.0 0.60
5.0 19.0 1.0 0.50
10.0 -1.0 -1.0 0.75
10.0 9.0 1.0 0.48
-25.0 2.0 1.0 0.52
0.0 19.0 1.0 0.43
-25.0 19.0 1.0 0.47
-25.0 6.0 1.0 0.48
-5.0 -1.0 1.0 0.71
5.0 -6.0 -1.0 0.61
30.0 -6.0 -1.0 0.61
-40.0 -6.0 1.0 1.13
-10.0 -6.0 1.0 0.59
20.0 -6.0 1.0 0.67
-15.0 -1.0 1.0 0.71
-10.0 14.0 1.0 1.13
-40.0 6.0 1.0 0.60
0.0 2.0 1.0 1.13
-10.0 2.0 1.0 0.76
25.0 -1.0 -1.0 1.71
15.0 -6.0 -1.0 0.75
-45.0 4.0 1.0 0.61
-35.0 -11.0 -1.0 0.88
-20.0 6.0 -1.0 0.49
5.0 -1.0 -1.0 0.57
35.0 19.0 1.0 0.53
30.0 9.0 -1.0 0.60
-20.0 19.0 1.0 0.46
25.0 19.0 1.0 0.48
35.0 4.0 -1.0 0.50
25.0 4.0 -1.0 0.62
30.0 -1.0 -1.0 0.50
25.0 14.0 1.0 0.56
40.0 4.0 -1.0 0.62
40.0 -1.0 1.0 0.51
40.0 19.0 1.0 0.60
-5.0 -11.0 -1.0 0.59
-35.0 9.0 1.0 0.52
-30.0 -11.0 1.0 0.55
-45.0 14.0 1.0 0.55
-10.0 -1.0 1.0 0.50
-40.0 -1.0 1.0 0.67
30.0 19.0 1.0 0.51
-25.0 -1.0 1.0 0.82
15.0 4.0 1.0 0.61
0.0 14.0 1.0 0.52
-15.0 19.0 1.0 0.56
15.0 -1.0 -1.0 0.76
10.0 19.0 1.0 1.70
20.0 2.0 -1.0 0.74
-15.0 4.0 -1.0 2.22
20.0 19.0 1.0 1.09
35.0 9.0 1.0 2.50
-15.0 -11.0 1.0 0.77
0.0 6.0 1.0 1.04
-30.0 19.0 1.0 0.59
-5.0 4.0 1.0 0.67
-5.0 6.0 -1.0 2.25
25.0 6.0 -1.0 0.56
-25.0 -6.0 1.0 0.81
15.0 9.0 -1.0 1.07
30.0 -11.0 -1.0 1.27
5.0 6.0 -1.0 0.56
35.0 -6.0 -1.0 0.59
-10.0 6.0 1.0 0.96
-20.0 14.0 1.0 1.70
-35.0 4.0 1.0 0.61
10.0 -11.0 -1.0 0.81
-20.0 -11.0 1.0 0.82
35.0 -1.0 -1.0 1.06
20.0 -11.0 -1.0 0.89
-10.0 -11.0 1.0 1.23
15.0 14.0 1.0 0.74
-15.0 -6.0 1.0 0.63
-35.0 -1.0 1.0 0.55
-15.0 6.0 1.0 0.54
20.0 6.0 -1.0 0.58
40.0 -6.0 1.0 2.27
-35.0 -6.0 1.0 0.50
40.0 14.0 1.0 0.56
-35.0 2.0 1.0 0.56
-45.0 -11.0 1.0 0.55
10.0 -6.0 1.0 0.56
-30.0 6.0 1.0 9.52
10.0 6.0 1.0 0.60
-35.0 14.0 1.0 0.67
20.0 -1.0 -1.0 0.84
15.0 19.0 1.0 0.60
-10.0 19.0 1.0 0.96
-15.0 9.0 1.0 1.09
-20.0 4.0 1.0 1.21
5.0 14.0 1.0 9.36
30.0 4.0 1.0 1.03
-25.0 9.0 1.0 0.50
-30.0 14.0 1.0 0.48
25.0 -6.0 -1.0 0.59
-20.0 9.0 1.0 0.50
-30.0 4.0 -1.0 0.61
-5.0 -6.0 -1.0 0.58
-5.0 14.0 1.0 0.84
-10.0 19.0 1.0 0.49
30.0 14.0 1.0 0.72
-35.0 -6.0 -1.0 0.56
-35.0 6.0 1.0 0.69
-5.0 19.0 1.0 0.43
-25.0 9.0 1.0 0.55
35.0 -6.0 -1.0 0.51
5.0 9.0 1.0 0.59
30.0 6.0 -1.0 0.51
20.0 4.0 -1.0 0.53
30.0 4.0 -1.0 0.45
40.0 -11.0 -1.0 0.47
40.0 19.0 1.0 0.46
-30.0 -6.0 -1.0 0.52
0.0 14.0 1.0 0.43
-35.0 19.0 1.0 0.50
10.0 14.0 1.0 0.47
-5.0 2.0 1.0 0.49
15.0 -11.0 -1.0 0.55
20.0 2.0 -1.0 0.44
-40.0 6.0 -1.0 0.50
-25.0 6.0 -1.0 0.78
40.0 -1.0 -1.0 0.52
10.0 -11.0 -1.0 0.55
-30.0 4.0 1.0 0.60
-40.0 9.0 1.0 0.61
0.0 -1.0 -1.0 0.52
10.0 6.0 1.0 0.61
-5.0 4.0 1.0 0.52
25.0 2.0 -1.0 0.50
10.0 9.0 1.0 1.33
40.0 2.0 -1.0 0.58
-5.0 -11.0 -1.0 0.53
-25.0 -6.0 -1.0 0.65
20.0 6.0 -1.0 0.52
30.0 -11.0 -1.0 0.50
5.0 2.0 -1.0 0.42
25.0 6.0 -1.0 0.46
25.0 -6.0 -1.0 0.51
-35.0 2.0 -1.0 0.41
-20.0 2.0 -1.0 0.46
25.0 -1.0 -1.0 0.48
10.0 19.0 1.0 0.51
35.0 2.0 -1.0 0.47
0.0 4.0 1.0 1.06
-25.0 19.0 1.0 0.60
-25.0 4.0 1.0 0.59
35.0 4.0 1.0 0.50
-5.0 6.0 1.0 0.47
-20.0 4.0 1.0 0.48
20.0 9.0 1.0 0.51
-45.0 9.0 -1.0 1.03
25.0 14.0 1.0 0.84
-20.0 19.0 1.0 0.47
-40.0 14.0 1.0 0.49
-15.0 4.0 1.0 0.41
-15.0 -1.0 1.0 0.55
5.0 4.0 1.0 0.54
15.0 6.0 -1.0 0.60
-30.0 14.0 1.0 0.53
5.0 -6.0 -1.0 0.47
-25.0 -11.0 -1.0 0.52
30.0 2.0 -1.0 0.55
-45.0 2.0 1.0 0.51
-10.0 6.0 -1.0 0.47
30.0 9.0 -1.0 0.50
-15.0 19.0 1.0 0.64
-45.0 -11.0 -1.0 0.51
20.0 14.0 1.0 0.59
5.0 6.0 1.0 0.54
25.0 -11.0 -1.0 0.45
-40.0 -6.0 -1.0 0.53
-10.0 -1.0 1.0 0.55
-45.0 6.0 1.0 0.64
-30.0 9.0 1.0 0.53
-5.0 14.0 1.0 0.48
-20.0 -6.0 -1.0 0.51
35.0 6.0 -1.0 0.45
40.0 4.0 -1.0 0.55
30.0 19.0 1.0 0.48
-10.0 2.0 1.0 0.77
10.0 4.0 1.0 0.47
-20.0 9.0 1.0 0.48
10.0 -1.0 -1.0 0.56
25.0 4.0 -1.0 0.50
-15.0 2.0 -1.0 0.50
-35.0 14.0 1.0 0.51
-20.0 -11.0 -1.0 0.52
-25.0 2.0 1.0 0.53
0.0 19.0 1.0 0.51
20.0 19.0 1.0 0.56
-5.0 9.0 1.0 0.50
-35.0 4.0 1.0 0.58
35.0 -11.0 -1.0 0.58
-20.0 14.0 1.0 0.48
0.0 9.0 1.0 0.63
35.0 -1.0 -1.0 0.58
-45.0 -1.0 -1.0 0.43
0.0 2.0 -1.0 0.54
-40.0 -11.0 -1.0 0.57
10.0 -6.0 -1.0 0.56
-15.0 6.0 1.0 0.59
-10.0 -6.0 1.0 0.80
5.0 -11.0 -1.0 0.87
15.0 14.0 -1.0 0.43
35.0 19.0 1.0 0.47
0.0 6.0 1.0 0.58
-15.0 -6.0 -1.0 0.55
-40.0 -1.0 -1.0 0.52
30.0 -6.0 -1.0 0.50
20.0 -6.0 -1.0 0.53
-20.0 6.0 1.0 0.54
-10.0 9.0 1.0 0.48
-20.0 -1.0 1.0 0.73
-35.0 -1.0 1.0 0.48
35.0 9.0 1.0 0.52
-45.0 19.0 1.0 0.45
-40.0 4.0 1.0 0.52
5.0 19.0 1.0 0.51
40.0 9.0 1.0 0.44
-35.0 9.0 1.0 0.51
40.0 6.0 1.0 0.50
15.0 2.0 -1.0 0.66
0.0 -6.0 -1.0 0.47
15.0 19.0 1.0 0.54
-35.0 -11.0 -1.0 0.44
15.0 9.0 1.0 0.66
-45.0 -6.0 -1.0 0.48
-10.0 14.0 1.0 0.52
-10.0 -11.0 -1.0 0.53
-30.0 6.0 1.0 0.52
40.0 -6.0 -1.0 0.53
-15.0 14.0 1.0 0.54
25.0 9.0 1.0 0.67
